country,variant,freq,year,lifeexpectancyatbirth
232,estimates,5yearly,1950,34.076
232,estimates,5yearly,1955,36.675
232,estimates,5yearly,1960,40.081
232,estimates,5yearly,1965,42.146
232,estimates,5yearly,1970,44.116
232,estimates,5yearly,1975,45.909
232,estimates,5yearly,1980,47.334
232,estimates,5yearly,1985,48.685
232,estimates,5yearly,1990,50.772
232,estimates,5yearly,1995,53.961
232,estimates,5yearly,2000,56.681
232,estimates,5yearly,2005,60.695
232,estimates,5yearly,2010,63.415
232,medium_variant,5yearly,2015,65.74
232,medium_variant,5yearly,2020,67.761
232,medium_variant,5yearly,2025,69.487
232,medium_variant,5yearly,2030,70.929
232,medium_variant,5yearly,2035,72.2
232,medium_variant,5yearly,2040,73.332
232,medium_variant,5yearly,2045,74.372
232,medium_variant,5yearly,2050,75.311
232,medium_variant,5yearly,2055,76.226
232,medium_variant,5yearly,2060,77.124
232,medium_variant,5yearly,2065,77.988
232,medium_variant,5yearly,2070,78.841
232,medium_variant,5yearly,2075,79.665
232,medium_variant,5yearly,2080,80.479
232,medium_variant,5yearly,2085,81.308
232,medium_variant,5yearly,2090,82.103
232,medium_variant,5yearly,2095,82.865
232,estimates,5yearly,Regi,Eritrea
232,medium_variant,5yearly,Regi,Eritrea
