country,variant,freq,year,lifeexpectancyatbirth
178,estimates,5yearly,1950,43.153
178,estimates,5yearly,1955,46.83
178,estimates,5yearly,1960,50.16
178,estimates,5yearly,1965,52.492
178,estimates,5yearly,1970,54.107
178,estimates,5yearly,1975,55.444
178,estimates,5yearly,1980,56.628
178,estimates,5yearly,1985,56.655
178,estimates,5yearly,1990,54.826
178,estimates,5yearly,1995,51.993
178,estimates,5yearly,2000,52.117
178,estimates,5yearly,2005,57.95
178,estimates,5yearly,2010,62.547
178,medium_variant,5yearly,2015,65.252
178,medium_variant,5yearly,2020,67.147
178,medium_variant,5yearly,2025,68.73
178,medium_variant,5yearly,2030,70.173
178,medium_variant,5yearly,2035,71.439
178,medium_variant,5yearly,2040,72.483
178,medium_variant,5yearly,2045,73.402
178,medium_variant,5yearly,2050,74.344
178,medium_variant,5yearly,2055,75.279
178,medium_variant,5yearly,2060,76.165
178,medium_variant,5yearly,2065,76.983
178,medium_variant,5yearly,2070,77.682
178,medium_variant,5yearly,2075,78.312
178,medium_variant,5yearly,2080,78.922
178,medium_variant,5yearly,2085,79.524
178,medium_variant,5yearly,2090,80.115
178,medium_variant,5yearly,2095,80.694
