country,variant,freq,year,lifeexpectancyatbirth
630,estimates,5yearly,1950,63.528
630,estimates,5yearly,1955,67.907
630,estimates,5yearly,1960,69.118
630,estimates,5yearly,1965,70.739
630,estimates,5yearly,1970,72.346
630,estimates,5yearly,1975,73.529
630,estimates,5yearly,1980,73.915
630,estimates,5yearly,1985,74.584
630,estimates,5yearly,1990,73.836
630,estimates,5yearly,1995,74.885
630,estimates,5yearly,2000,76.784
630,estimates,5yearly,2005,77.851
630,estimates,5yearly,2010,79.223
630,medium_variant,5yearly,2015,80.217
630,medium_variant,5yearly,2020,81.193
630,medium_variant,5yearly,2025,82.13
630,medium_variant,5yearly,2030,82.923
630,medium_variant,5yearly,2035,83.622
630,medium_variant,5yearly,2040,84.265
630,medium_variant,5yearly,2045,84.874
630,medium_variant,5yearly,2050,85.462
630,medium_variant,5yearly,2055,86.041
630,medium_variant,5yearly,2060,86.605
630,medium_variant,5yearly,2065,87.172
630,medium_variant,5yearly,2070,87.737
630,medium_variant,5yearly,2075,88.307
630,medium_variant,5yearly,2080,88.863
630,medium_variant,5yearly,2085,89.413
630,medium_variant,5yearly,2090,89.974
630,medium_variant,5yearly,2095,90.537
630,estimates,5yearly,Regi,Puerto Rico
630,medium_variant,5yearly,Regi,Puerto Rico
