country,variant,freq,year,lifeexpectancyatbirth
784,estimates,5yearly,1950,43.863
784,estimates,5yearly,1955,49.584
784,estimates,5yearly,1960,54.81
784,estimates,5yearly,1965,59.701
784,estimates,5yearly,1970,63.441
784,estimates,5yearly,1975,66.416
784,estimates,5yearly,1980,68.808
784,estimates,5yearly,1985,70.741
784,estimates,5yearly,1990,72.248
784,estimates,5yearly,1995,73.595
784,estimates,5yearly,2000,74.84
784,estimates,5yearly,2005,75.931
784,estimates,5yearly,2010,76.709
784,medium_variant,5yearly,2015,77.49
784,medium_variant,5yearly,2020,78.261
784,medium_variant,5yearly,2025,79.032
784,medium_variant,5yearly,2030,79.789
784,medium_variant,5yearly,2035,80.564
784,medium_variant,5yearly,2040,81.33
784,medium_variant,5yearly,2045,82.096
784,medium_variant,5yearly,2050,82.855
784,medium_variant,5yearly,2055,83.595
784,medium_variant,5yearly,2060,84.312
784,medium_variant,5yearly,2065,84.967
784,medium_variant,5yearly,2070,85.562
784,medium_variant,5yearly,2075,86.121
784,medium_variant,5yearly,2080,86.641
784,medium_variant,5yearly,2085,87.176
784,medium_variant,5yearly,2090,87.735
784,medium_variant,5yearly,2095,88.296
