country,variant,freq,year,lifeexpectancyatbirth
694,estimates,5yearly,1950,28.814
694,estimates,5yearly,1955,29.865
694,estimates,5yearly,1960,30.982
694,estimates,5yearly,1965,32.62
694,estimates,5yearly,1970,36.772
694,estimates,5yearly,1975,39.7
694,estimates,5yearly,1980,40.85
694,estimates,5yearly,1985,39.125
694,estimates,5yearly,1990,35.955
694,estimates,5yearly,1995,36.691
694,estimates,5yearly,2000,41.324
694,estimates,5yearly,2005,45.884
694,estimates,5yearly,2010,50.188
694,medium_variant,5yearly,2015,52.305
694,medium_variant,5yearly,2020,54.327
694,medium_variant,5yearly,2025,56.229
694,medium_variant,5yearly,2030,57.982
694,medium_variant,5yearly,2035,59.557
694,medium_variant,5yearly,2040,60.964
694,medium_variant,5yearly,2045,62.211
694,medium_variant,5yearly,2050,63.289
694,medium_variant,5yearly,2055,64.242
694,medium_variant,5yearly,2060,65.089
694,medium_variant,5yearly,2065,65.882
694,medium_variant,5yearly,2070,66.601
694,medium_variant,5yearly,2075,67.233
694,medium_variant,5yearly,2080,67.856
694,medium_variant,5yearly,2085,68.463
694,medium_variant,5yearly,2090,69.032
694,medium_variant,5yearly,2095,69.581
