country,variant,freq,year,lifeexpectancyatbirth
174,estimates,5yearly,1950,38.721
174,estimates,5yearly,1955,40.465
174,estimates,5yearly,1960,42.472
174,estimates,5yearly,1965,44.476
174,estimates,5yearly,1970,46.847
174,estimates,5yearly,1975,49.06
174,estimates,5yearly,1980,52.288
174,estimates,5yearly,1985,55.29
174,estimates,5yearly,1990,57.82
174,estimates,5yearly,1995,59.287
174,estimates,5yearly,2000,59.602
174,estimates,5yearly,2005,60.886
174,estimates,5yearly,2010,62.825
174,medium_variant,5yearly,2015,63.983
174,medium_variant,5yearly,2020,64.998
174,medium_variant,5yearly,2025,65.9
174,medium_variant,5yearly,2030,66.718
174,medium_variant,5yearly,2035,67.465
174,medium_variant,5yearly,2040,68.162
174,medium_variant,5yearly,2045,68.812
174,medium_variant,5yearly,2050,69.428
174,medium_variant,5yearly,2055,70.025
174,medium_variant,5yearly,2060,70.608
174,medium_variant,5yearly,2065,71.181
174,medium_variant,5yearly,2070,71.709
174,medium_variant,5yearly,2075,72.252
174,medium_variant,5yearly,2080,72.812
174,medium_variant,5yearly,2085,73.359
174,medium_variant,5yearly,2090,73.932
174,medium_variant,5yearly,2095,74.512
174,estimates,5yearly,Regi,Comoros
174,medium_variant,5yearly,Regi,Comoros
