country,variant,freq,year,lifeexpectancyatbirth
732,estimates,5yearly,1950,35.522
732,estimates,5yearly,1955,37.428
732,estimates,5yearly,1960,39.312
732,estimates,5yearly,1965,41.236
732,estimates,5yearly,1970,43.262
732,estimates,5yearly,1975,47.558
732,estimates,5yearly,1980,51.879
732,estimates,5yearly,1985,56.18
732,estimates,5yearly,1990,58.724
732,estimates,5yearly,1995,61.276
732,estimates,5yearly,2000,63.914
732,estimates,5yearly,2005,66.204
732,estimates,5yearly,2010,68.408
732,medium_variant,5yearly,2015,69.864
732,medium_variant,5yearly,2020,71.076
732,medium_variant,5yearly,2025,72.133
732,medium_variant,5yearly,2030,73.094
732,medium_variant,5yearly,2035,73.978
732,medium_variant,5yearly,2040,74.847
732,medium_variant,5yearly,2045,75.681
732,medium_variant,5yearly,2050,76.509
732,medium_variant,5yearly,2055,77.309
732,medium_variant,5yearly,2060,78.105
732,medium_variant,5yearly,2065,78.876
732,medium_variant,5yearly,2070,79.683
732,medium_variant,5yearly,2075,80.438
732,medium_variant,5yearly,2080,81.199
732,medium_variant,5yearly,2085,81.978
732,medium_variant,5yearly,2090,82.727
732,medium_variant,5yearly,2095,83.446
