country,variant,freq,year,lifeexpectancyatbirth
840,estimates,5yearly,1950,68.71
840,estimates,5yearly,1955,69.666
840,estimates,5yearly,1960,70.106
840,estimates,5yearly,1965,70.367
840,estimates,5yearly,1970,71.424
840,estimates,5yearly,1975,73.254
840,estimates,5yearly,1980,74.38
840,estimates,5yearly,1985,74.897
840,estimates,5yearly,1990,75.651
840,estimates,5yearly,1995,76.482
840,estimates,5yearly,2000,77.172
840,estimates,5yearly,2005,78.164
840,estimates,5yearly,2010,78.878
840,medium_variant,5yearly,2015,79.616
840,medium_variant,5yearly,2020,80.377
840,medium_variant,5yearly,2025,81.132
840,medium_variant,5yearly,2030,81.884
840,medium_variant,5yearly,2035,82.644
840,medium_variant,5yearly,2040,83.385
840,medium_variant,5yearly,2045,84.094
840,medium_variant,5yearly,2050,84.737
840,medium_variant,5yearly,2055,85.338
840,medium_variant,5yearly,2060,85.896
840,medium_variant,5yearly,2065,86.453
840,medium_variant,5yearly,2070,86.981
840,medium_variant,5yearly,2075,87.516
840,medium_variant,5yearly,2080,88.05
840,medium_variant,5yearly,2085,88.575
840,medium_variant,5yearly,2090,89.115
840,medium_variant,5yearly,2095,89.633
840,estimates,5yearly,Regi,United States of America
840,medium_variant,5yearly,Regi,United States of America
