country,variant,freq,year,lifeexpectancyatbirth
90,estimates,5yearly,1950,45.387
90,estimates,5yearly,1955,47.915
90,estimates,5yearly,1960,50.435
90,estimates,5yearly,1965,52.97
90,estimates,5yearly,1970,55.518
90,estimates,5yearly,1975,58.017
90,estimates,5yearly,1980,58.745
90,estimates,5yearly,1985,55.843
90,estimates,5yearly,1990,58.334
90,estimates,5yearly,1995,61.455
90,estimates,5yearly,2000,64.685
90,estimates,5yearly,2005,67.365
90,estimates,5yearly,2010,69.596
90,medium_variant,5yearly,2015,71.116
90,medium_variant,5yearly,2020,72.41
90,medium_variant,5yearly,2025,73.555
90,medium_variant,5yearly,2030,74.595
90,medium_variant,5yearly,2035,75.553
90,medium_variant,5yearly,2040,76.462
90,medium_variant,5yearly,2045,77.313
90,medium_variant,5yearly,2050,78.124
90,medium_variant,5yearly,2055,78.889
90,medium_variant,5yearly,2060,79.657
90,medium_variant,5yearly,2065,80.391
90,medium_variant,5yearly,2070,81.141
90,medium_variant,5yearly,2075,81.878
90,medium_variant,5yearly,2080,82.576
90,medium_variant,5yearly,2085,83.278
90,medium_variant,5yearly,2090,83.949
90,medium_variant,5yearly,2095,84.578
