country,variant,freq,year,lifeexpectancyatbirth
70,estimates,5yearly,1950,53.669
70,estimates,5yearly,1955,58.464
70,estimates,5yearly,1960,61.926
70,estimates,5yearly,1965,64.727
70,estimates,5yearly,1970,67.56
70,estimates,5yearly,1975,69.882
70,estimates,5yearly,1980,70.725
70,estimates,5yearly,1985,71.957
70,estimates,5yearly,1990,70.129
70,estimates,5yearly,1995,73.603
70,estimates,5yearly,2000,74.832
70,estimates,5yearly,2005,75.53
70,estimates,5yearly,2010,76.303
70,medium_variant,5yearly,2015,77.18
70,medium_variant,5yearly,2020,78.04
70,medium_variant,5yearly,2025,78.879
70,medium_variant,5yearly,2030,79.708
70,medium_variant,5yearly,2035,80.519
70,medium_variant,5yearly,2040,81.327
70,medium_variant,5yearly,2045,82.141
70,medium_variant,5yearly,2050,82.951
70,medium_variant,5yearly,2055,83.718
70,medium_variant,5yearly,2060,84.418
70,medium_variant,5yearly,2065,85.064
70,medium_variant,5yearly,2070,85.672
70,medium_variant,5yearly,2075,86.246
70,medium_variant,5yearly,2080,86.802
70,medium_variant,5yearly,2085,87.354
70,medium_variant,5yearly,2090,87.914
70,medium_variant,5yearly,2095,88.469
70,estimates,5yearly,Regi,Bosnia and Herzegovina
70,medium_variant,5yearly,Regi,Bosnia and Herzegovina
