country,variant,freq,year,lifeexpectancyatbirth
418,estimates,5yearly,1950,40.93
418,estimates,5yearly,1955,42.435
418,estimates,5yearly,1960,43.974
418,estimates,5yearly,1965,45.483
418,estimates,5yearly,1970,47.04
418,estimates,5yearly,1975,48.4
418,estimates,5yearly,1980,49.89
418,estimates,5yearly,1985,52.372
418,estimates,5yearly,1990,54.844
418,estimates,5yearly,1995,57.525
418,estimates,5yearly,2000,60.34
418,estimates,5yearly,2005,63.155
418,estimates,5yearly,2010,65.398
418,medium_variant,5yearly,2015,67.166
418,medium_variant,5yearly,2020,68.748
418,medium_variant,5yearly,2025,70.099
418,medium_variant,5yearly,2030,71.302
418,medium_variant,5yearly,2035,72.353
418,medium_variant,5yearly,2040,73.302
418,medium_variant,5yearly,2045,74.18
418,medium_variant,5yearly,2050,75.02
418,medium_variant,5yearly,2055,75.82
418,medium_variant,5yearly,2060,76.601
418,medium_variant,5yearly,2065,77.37
418,medium_variant,5yearly,2070,78.118
418,medium_variant,5yearly,2075,78.86
418,medium_variant,5yearly,2080,79.597
418,medium_variant,5yearly,2085,80.337
418,medium_variant,5yearly,2090,81.077
418,medium_variant,5yearly,2095,81.806
418,estimates,5yearly,Regi,Lao People's Democratic Republic
418,medium_variant,5yearly,Regi,Lao People's Democratic Republic
