country,variant,freq,year,lifeexpectancyatbirth
392,estimates,5yearly,1950,62.803
392,estimates,5yearly,1955,66.403
392,estimates,5yearly,1960,69.156
392,estimates,5yearly,1965,71.408
392,estimates,5yearly,1970,73.281
392,estimates,5yearly,1975,75.398
392,estimates,5yearly,1980,77.012
392,estimates,5yearly,1985,78.528
392,estimates,5yearly,1990,79.415
392,estimates,5yearly,1995,80.51
392,estimates,5yearly,2000,81.796
392,estimates,5yearly,2005,82.653
392,estimates,5yearly,2010,83.27
392,medium_variant,5yearly,2015,83.983
392,medium_variant,5yearly,2020,84.673
392,medium_variant,5yearly,2025,85.325
392,medium_variant,5yearly,2030,85.997
392,medium_variant,5yearly,2035,86.633
392,medium_variant,5yearly,2040,87.273
392,medium_variant,5yearly,2045,87.91
392,medium_variant,5yearly,2050,88.55
392,medium_variant,5yearly,2055,89.16
392,medium_variant,5yearly,2060,89.751
392,medium_variant,5yearly,2065,90.354
392,medium_variant,5yearly,2070,90.939
392,medium_variant,5yearly,2075,91.538
392,medium_variant,5yearly,2080,92.12
392,medium_variant,5yearly,2085,92.707
392,medium_variant,5yearly,2090,93.279
392,medium_variant,5yearly,2095,93.87
