country,variant,freq,year,lifeexpectancyatbirth
704,estimates,5yearly,1950,53.505
704,estimates,5yearly,1955,57.265
704,estimates,5yearly,1960,60.486
704,estimates,5yearly,1965,62.333
704,estimates,5yearly,1970,57.758
704,estimates,5yearly,1975,66.115
704,estimates,5yearly,1980,68.057
704,estimates,5yearly,1985,69.789
704,estimates,5yearly,1990,71.233
704,estimates,5yearly,1995,72.654
704,estimates,5yearly,2000,73.795
704,estimates,5yearly,2005,74.689
704,estimates,5yearly,2010,75.56
704,medium_variant,5yearly,2015,76.561
704,medium_variant,5yearly,2020,77.54
704,medium_variant,5yearly,2025,78.499
704,medium_variant,5yearly,2030,79.431
704,medium_variant,5yearly,2035,80.354
704,medium_variant,5yearly,2040,81.242
704,medium_variant,5yearly,2045,82.088
704,medium_variant,5yearly,2050,82.835
704,medium_variant,5yearly,2055,83.511
704,medium_variant,5yearly,2060,84.141
704,medium_variant,5yearly,2065,84.745
704,medium_variant,5yearly,2070,85.335
704,medium_variant,5yearly,2075,85.914
704,medium_variant,5yearly,2080,86.479
704,medium_variant,5yearly,2085,87.053
704,medium_variant,5yearly,2090,87.617
704,medium_variant,5yearly,2095,88.193
