country,variant,freq,year,lifeexpectancyatbirth
100,estimates,5yearly,1950,62.316
100,estimates,5yearly,1955,66.774
100,estimates,5yearly,1960,70.273
100,estimates,5yearly,1965,70.905
100,estimates,5yearly,1970,71.063
100,estimates,5yearly,1975,71.1
100,estimates,5yearly,1980,71.238
100,estimates,5yearly,1985,71.393
100,estimates,5yearly,1990,71.113
100,estimates,5yearly,1995,70.97
100,estimates,5yearly,2000,72.195
100,estimates,5yearly,2005,73.135
100,estimates,5yearly,2010,74.253
100,medium_variant,5yearly,2015,74.915
100,medium_variant,5yearly,2020,75.586
100,medium_variant,5yearly,2025,76.238
100,medium_variant,5yearly,2030,76.894
100,medium_variant,5yearly,2035,77.548
100,medium_variant,5yearly,2040,78.206
100,medium_variant,5yearly,2045,78.872
100,medium_variant,5yearly,2050,79.549
100,medium_variant,5yearly,2055,80.243
100,medium_variant,5yearly,2060,80.935
100,medium_variant,5yearly,2065,81.62
100,medium_variant,5yearly,2070,82.293
100,medium_variant,5yearly,2075,82.961
100,medium_variant,5yearly,2080,83.579
100,medium_variant,5yearly,2085,84.156
100,medium_variant,5yearly,2090,84.703
100,medium_variant,5yearly,2095,85.233
100,estimates,5yearly,Regi,Bulgaria
100,medium_variant,5yearly,Regi,Bulgaria
