country,variant,freq,year,lifeexpectancyatbirth
410,estimates,5yearly,1950,47.922
410,estimates,5yearly,1955,51.231
410,estimates,5yearly,1960,54.835
410,estimates,5yearly,1965,58.786
410,estimates,5yearly,1970,63.095
410,estimates,5yearly,1975,64.999
410,estimates,5yearly,1980,67.382
410,estimates,5yearly,1985,70.34
410,estimates,5yearly,1990,72.845
410,estimates,5yearly,1995,74.946
410,estimates,5yearly,2000,77.173
410,estimates,5yearly,2005,79.47
410,estimates,5yearly,2010,81.268
410,medium_variant,5yearly,2015,82.442
410,medium_variant,5yearly,2020,83.373
410,medium_variant,5yearly,2025,84.176
410,medium_variant,5yearly,2030,84.945
410,medium_variant,5yearly,2035,85.69
410,medium_variant,5yearly,2040,86.415
410,medium_variant,5yearly,2045,87.113
410,medium_variant,5yearly,2050,87.799
410,medium_variant,5yearly,2055,88.464
410,medium_variant,5yearly,2060,89.118
410,medium_variant,5yearly,2065,89.754
410,medium_variant,5yearly,2070,90.385
410,medium_variant,5yearly,2075,91.019
410,medium_variant,5yearly,2080,91.636
410,medium_variant,5yearly,2085,92.265
410,medium_variant,5yearly,2090,92.89
410,medium_variant,5yearly,2095,93.504
