country,variant,freq,year,lifeexpectancyatbirth
320,estimates,5yearly,1950,42.92
320,estimates,5yearly,1955,45.459
320,estimates,5yearly,1960,48.006
320,estimates,5yearly,1965,50.932
320,estimates,5yearly,1970,53.965
320,estimates,5yearly,1975,56.191
320,estimates,5yearly,1980,58.402
320,estimates,5yearly,1985,60.983
320,estimates,5yearly,1990,63.595
320,estimates,5yearly,1995,66.547
320,estimates,5yearly,2000,68.943
320,estimates,5yearly,2005,70.504
320,estimates,5yearly,2010,72.44
320,medium_variant,5yearly,2015,73.749
320,medium_variant,5yearly,2020,74.943
320,medium_variant,5yearly,2025,76.057
320,medium_variant,5yearly,2030,77.107
320,medium_variant,5yearly,2035,78.111
320,medium_variant,5yearly,2040,79.084
320,medium_variant,5yearly,2045,80.036
320,medium_variant,5yearly,2050,80.951
320,medium_variant,5yearly,2055,81.851
320,medium_variant,5yearly,2060,82.718
320,medium_variant,5yearly,2065,83.514
320,medium_variant,5yearly,2070,84.236
320,medium_variant,5yearly,2075,84.914
320,medium_variant,5yearly,2080,85.547
320,medium_variant,5yearly,2085,86.149
320,medium_variant,5yearly,2090,86.734
320,medium_variant,5yearly,2095,87.3
320,estimates,5yearly,Regi,Guatemala
320,medium_variant,5yearly,Regi,Guatemala
