country,variant,freq,year,lifeexpectancyatbirth
188,estimates,5yearly,1950,55.997
188,estimates,5yearly,1955,58.754
188,estimates,5yearly,1960,62.367
188,estimates,5yearly,1965,65.171
188,estimates,5yearly,1970,67.701
188,estimates,5yearly,1975,70.494
188,estimates,5yearly,1980,73.42
188,estimates,5yearly,1985,75.086
188,estimates,5yearly,1990,76.073
188,estimates,5yearly,1995,77.032
188,estimates,5yearly,2000,77.81
188,estimates,5yearly,2005,78.413
188,estimates,5yearly,2010,79.156
188,medium_variant,5yearly,2015,80.142
188,medium_variant,5yearly,2020,81.08
188,medium_variant,5yearly,2025,82.015
188,medium_variant,5yearly,2030,82.911
188,medium_variant,5yearly,2035,83.756
188,medium_variant,5yearly,2040,84.505
188,medium_variant,5yearly,2045,85.162
188,medium_variant,5yearly,2050,85.785
188,medium_variant,5yearly,2055,86.38
188,medium_variant,5yearly,2060,86.954
188,medium_variant,5yearly,2065,87.522
188,medium_variant,5yearly,2070,88.081
188,medium_variant,5yearly,2075,88.629
188,medium_variant,5yearly,2080,89.18
188,medium_variant,5yearly,2085,89.723
188,medium_variant,5yearly,2090,90.262
188,medium_variant,5yearly,2095,90.796
188,estimates,5yearly,Regi,Costa Rica
188,medium_variant,5yearly,Regi,Costa Rica
