country,variant,freq,year,lifeexpectancyatbirth
752,estimates,5yearly,1950,71.86
752,estimates,5yearly,1955,72.894
752,estimates,5yearly,1960,73.503
752,estimates,5yearly,1965,74.122
752,estimates,5yearly,1970,74.791
752,estimates,5yearly,1975,75.343
752,estimates,5yearly,1980,76.398
752,estimates,5yearly,1985,77.161
752,estimates,5yearly,1990,78.166
752,estimates,5yearly,1995,79.296
752,estimates,5yearly,2000,80.125
752,estimates,5yearly,2005,81.064
752,estimates,5yearly,2010,81.889
752,medium_variant,5yearly,2015,82.705
752,medium_variant,5yearly,2020,83.515
752,medium_variant,5yearly,2025,84.288
752,medium_variant,5yearly,2030,84.953
752,medium_variant,5yearly,2035,85.577
752,medium_variant,5yearly,2040,86.167
752,medium_variant,5yearly,2045,86.765
752,medium_variant,5yearly,2050,87.325
752,medium_variant,5yearly,2055,87.891
752,medium_variant,5yearly,2060,88.463
752,medium_variant,5yearly,2065,89.027
752,medium_variant,5yearly,2070,89.577
752,medium_variant,5yearly,2075,90.134
752,medium_variant,5yearly,2080,90.714
752,medium_variant,5yearly,2085,91.261
752,medium_variant,5yearly,2090,91.824
752,medium_variant,5yearly,2095,92.377
