country,variant,freq,year,lifeexpectancyatbirth
462,estimates,5yearly,1950,34.475
462,estimates,5yearly,1955,36.094
462,estimates,5yearly,1960,38.991
462,estimates,5yearly,1965,42.441
462,estimates,5yearly,1970,46.203
462,estimates,5yearly,1975,50.665
462,estimates,5yearly,1980,55.484
462,estimates,5yearly,1985,59.301
462,estimates,5yearly,1990,63.536
462,estimates,5yearly,1995,67.635
462,estimates,5yearly,2000,72.124
462,estimates,5yearly,2005,75.605
462,estimates,5yearly,2010,76.311
462,medium_variant,5yearly,2015,77.844
462,medium_variant,5yearly,2020,79.135
462,medium_variant,5yearly,2025,80.291
462,medium_variant,5yearly,2030,81.335
462,medium_variant,5yearly,2035,82.29
462,medium_variant,5yearly,2040,83.2
462,medium_variant,5yearly,2045,84.039
462,medium_variant,5yearly,2050,84.794
462,medium_variant,5yearly,2055,85.476
462,medium_variant,5yearly,2060,86.097
462,medium_variant,5yearly,2065,86.674
462,medium_variant,5yearly,2070,87.241
462,medium_variant,5yearly,2075,87.802
462,medium_variant,5yearly,2080,88.36
462,medium_variant,5yearly,2085,88.916
462,medium_variant,5yearly,2090,89.484
462,medium_variant,5yearly,2095,90.04
462,estimates,5yearly,Regi,Maldives
462,medium_variant,5yearly,Regi,Maldives
