country,variant,freq,year,lifeexpectancyatbirth
288,estimates,5yearly,1950,42.172
288,estimates,5yearly,1955,44.665
288,estimates,5yearly,1960,46.9
288,estimates,5yearly,1965,48.62
288,estimates,5yearly,1970,50.031
288,estimates,5yearly,1975,51.596
288,estimates,5yearly,1980,53.048
288,estimates,5yearly,1985,55.305
288,estimates,5yearly,1990,57.753
288,estimates,5yearly,1995,56.979
288,estimates,5yearly,2000,57.49
288,estimates,5yearly,2005,60.024
288,estimates,5yearly,2010,61.676
288,medium_variant,5yearly,2015,63.17
288,medium_variant,5yearly,2020,64.537
288,medium_variant,5yearly,2025,65.765
288,medium_variant,5yearly,2030,66.884
288,medium_variant,5yearly,2035,67.853
288,medium_variant,5yearly,2040,68.761
288,medium_variant,5yearly,2045,69.581
288,medium_variant,5yearly,2050,70.328
288,medium_variant,5yearly,2055,71.022
288,medium_variant,5yearly,2060,71.688
288,medium_variant,5yearly,2065,72.331
288,medium_variant,5yearly,2070,72.933
288,medium_variant,5yearly,2075,73.554
288,medium_variant,5yearly,2080,74.187
288,medium_variant,5yearly,2085,74.791
288,medium_variant,5yearly,2090,75.447
288,medium_variant,5yearly,2095,76.108
