country,variant,freq,year,lifeexpectancyatbirth
28,estimates,5yearly,1950,58.529
28,estimates,5yearly,1955,60.942
28,estimates,5yearly,1960,63.194
28,estimates,5yearly,1965,65.016
28,estimates,5yearly,1970,66.72
28,estimates,5yearly,1975,68.182
28,estimates,5yearly,1980,69.531
28,estimates,5yearly,1985,70.8
28,estimates,5yearly,1990,71.878
28,estimates,5yearly,1995,72.997
28,estimates,5yearly,2000,74.057
28,estimates,5yearly,2005,74.992
28,estimates,5yearly,2010,75.808
28,medium_variant,5yearly,2015,76.597
28,medium_variant,5yearly,2020,77.361
28,medium_variant,5yearly,2025,78.125
28,medium_variant,5yearly,2030,78.89
28,medium_variant,5yearly,2035,79.662
28,medium_variant,5yearly,2040,80.449
28,medium_variant,5yearly,2045,81.232
28,medium_variant,5yearly,2050,82.001
28,medium_variant,5yearly,2055,82.755
28,medium_variant,5yearly,2060,83.489
28,medium_variant,5yearly,2065,84.186
28,medium_variant,5yearly,2070,84.833
28,medium_variant,5yearly,2075,85.425
28,medium_variant,5yearly,2080,86.006
28,medium_variant,5yearly,2085,86.568
28,medium_variant,5yearly,2090,87.116
28,medium_variant,5yearly,2095,87.666
