country,variant,freq,year,lifeexpectancyatbirth
356,estimates,5yearly,1950,36.62
356,estimates,5yearly,1955,39.656
356,estimates,5yearly,1960,42.732
356,estimates,5yearly,1965,46.024
356,estimates,5yearly,1970,49.393
356,estimates,5yearly,1975,52.546
356,estimates,5yearly,1980,54.933
356,estimates,5yearly,1985,56.732
356,estimates,5yearly,1990,59.182
356,estimates,5yearly,1995,61.566
356,estimates,5yearly,2000,63.543
356,estimates,5yearly,2005,65.566
356,estimates,5yearly,2010,67.575
356,medium_variant,5yearly,2015,68.894
356,medium_variant,5yearly,2020,70.026
356,medium_variant,5yearly,2025,71.003
356,medium_variant,5yearly,2030,71.896
356,medium_variant,5yearly,2035,72.697
356,medium_variant,5yearly,2040,73.478
356,medium_variant,5yearly,2045,74.224
356,medium_variant,5yearly,2050,74.962
356,medium_variant,5yearly,2055,75.676
356,medium_variant,5yearly,2060,76.401
356,medium_variant,5yearly,2065,77.104
356,medium_variant,5yearly,2070,77.821
356,medium_variant,5yearly,2075,78.539
356,medium_variant,5yearly,2080,79.261
356,medium_variant,5yearly,2085,80.0
356,medium_variant,5yearly,2090,80.72
356,medium_variant,5yearly,2095,81.472
356,estimates,5yearly,Regi,India
356,medium_variant,5yearly,Regi,India
