country,variant,freq,year,lifeexpectancyatbirth
31,estimates,5yearly,1950,58.422
31,estimates,5yearly,1955,60.396
31,estimates,5yearly,1960,61.533
31,estimates,5yearly,1965,62.632
31,estimates,5yearly,1970,63.544
31,estimates,5yearly,1975,63.944
31,estimates,5yearly,1980,64.428
31,estimates,5yearly,1985,65.235
31,estimates,5yearly,1990,64.554
31,estimates,5yearly,1995,66.245
31,estimates,5yearly,2000,67.438
31,estimates,5yearly,2005,70.095
31,estimates,5yearly,2010,71.568
31,medium_variant,5yearly,2015,72.13
31,medium_variant,5yearly,2020,72.717
31,medium_variant,5yearly,2025,73.304
31,medium_variant,5yearly,2030,73.905
31,medium_variant,5yearly,2035,74.507
31,medium_variant,5yearly,2040,75.118
31,medium_variant,5yearly,2045,75.743
31,medium_variant,5yearly,2050,76.364
31,medium_variant,5yearly,2055,77.013
31,medium_variant,5yearly,2060,77.66
31,medium_variant,5yearly,2065,78.323
31,medium_variant,5yearly,2070,79.034
31,medium_variant,5yearly,2075,79.727
31,medium_variant,5yearly,2080,80.422
31,medium_variant,5yearly,2085,81.156
31,medium_variant,5yearly,2090,81.904
31,medium_variant,5yearly,2095,82.617
31,estimates,5yearly,Regi,Azerbaijan
31,medium_variant,5yearly,Regi,Azerbaijan
