country,variant,freq,year,lifeexpectancyatbirth
258,estimates,5yearly,1950,48.939
258,estimates,5yearly,1955,54.855
258,estimates,5yearly,1960,57.11
258,estimates,5yearly,1965,59.276
258,estimates,5yearly,1970,61.044
258,estimates,5yearly,1975,62.832
258,estimates,5yearly,1980,66.276
258,estimates,5yearly,1985,67.972
258,estimates,5yearly,1990,69.459
258,estimates,5yearly,1995,71.438
258,estimates,5yearly,2000,73.165
258,estimates,5yearly,2005,75.006
258,estimates,5yearly,2010,76.141
258,medium_variant,5yearly,2015,77.078
258,medium_variant,5yearly,2020,77.998
258,medium_variant,5yearly,2025,78.886
258,medium_variant,5yearly,2030,79.772
258,medium_variant,5yearly,2035,80.651
258,medium_variant,5yearly,2040,81.518
258,medium_variant,5yearly,2045,82.379
258,medium_variant,5yearly,2050,83.214
258,medium_variant,5yearly,2055,84.014
258,medium_variant,5yearly,2060,84.751
258,medium_variant,5yearly,2065,85.41
258,medium_variant,5yearly,2070,86.028
258,medium_variant,5yearly,2075,86.632
258,medium_variant,5yearly,2080,87.215
258,medium_variant,5yearly,2085,87.805
258,medium_variant,5yearly,2090,88.384
258,medium_variant,5yearly,2095,88.971
