country,variant,freq,year,lifeexpectancyatbirth
32,estimates,5yearly,1950,62.544
32,estimates,5yearly,1955,64.547
32,estimates,5yearly,1960,65.267
32,estimates,5yearly,1965,65.797
32,estimates,5yearly,1970,67.239
32,estimates,5yearly,1975,68.671
32,estimates,5yearly,1980,70.169
32,estimates,5yearly,1985,71.02
32,estimates,5yearly,1990,72.148
32,estimates,5yearly,1995,73.28
32,estimates,5yearly,2000,74.339
32,estimates,5yearly,2005,75.176
32,estimates,5yearly,2010,76.009
32,medium_variant,5yearly,2015,76.818
32,medium_variant,5yearly,2020,77.635
32,medium_variant,5yearly,2025,78.459
32,medium_variant,5yearly,2030,79.275
32,medium_variant,5yearly,2035,80.091
32,medium_variant,5yearly,2040,80.916
32,medium_variant,5yearly,2045,81.739
32,medium_variant,5yearly,2050,82.528
32,medium_variant,5yearly,2055,83.263
32,medium_variant,5yearly,2060,83.94
32,medium_variant,5yearly,2065,84.571
32,medium_variant,5yearly,2070,85.157
32,medium_variant,5yearly,2075,85.738
32,medium_variant,5yearly,2080,86.318
32,medium_variant,5yearly,2085,86.876
32,medium_variant,5yearly,2090,87.436
32,medium_variant,5yearly,2095,87.996
