country,variant,freq,year,lifeexpectancyatbirth
458,estimates,5yearly,1950,54.792
458,estimates,5yearly,1955,57.944
458,estimates,5yearly,1960,60.878
458,estimates,5yearly,1965,63.342
458,estimates,5yearly,1970,65.44
458,estimates,5yearly,1975,67.237
458,estimates,5yearly,1980,68.779
458,estimates,5yearly,1985,70.123
458,estimates,5yearly,1990,71.28
458,estimates,5yearly,1995,72.305
458,estimates,5yearly,2000,73.217
458,estimates,5yearly,2005,73.723
458,estimates,5yearly,2010,74.736
458,medium_variant,5yearly,2015,75.517
458,medium_variant,5yearly,2020,76.296
458,medium_variant,5yearly,2025,77.059
458,medium_variant,5yearly,2030,77.828
458,medium_variant,5yearly,2035,78.586
458,medium_variant,5yearly,2040,79.345
458,medium_variant,5yearly,2045,80.104
458,medium_variant,5yearly,2050,80.879
458,medium_variant,5yearly,2055,81.628
458,medium_variant,5yearly,2060,82.412
458,medium_variant,5yearly,2065,83.154
458,medium_variant,5yearly,2070,83.866
458,medium_variant,5yearly,2075,84.546
458,medium_variant,5yearly,2080,85.177
458,medium_variant,5yearly,2085,85.759
458,medium_variant,5yearly,2090,86.313
458,medium_variant,5yearly,2095,86.858
