country,variant,freq,year,lifeexpectancyatbirth
408,estimates,5yearly,1950,37.589
408,estimates,5yearly,1955,49.877
408,estimates,5yearly,1960,51.631
408,estimates,5yearly,1965,57.241
408,estimates,5yearly,1970,61.734
408,estimates,5yearly,1975,65.034
408,estimates,5yearly,1980,67.058
408,estimates,5yearly,1985,68.592
408,estimates,5yearly,1990,70.03
408,estimates,5yearly,1995,63.497
408,estimates,5yearly,2000,68.061
408,estimates,5yearly,2005,68.441
408,estimates,5yearly,2010,70.793
408,medium_variant,5yearly,2015,71.935
408,medium_variant,5yearly,2020,73.0
408,medium_variant,5yearly,2025,73.994
408,medium_variant,5yearly,2030,74.911
408,medium_variant,5yearly,2035,75.787
408,medium_variant,5yearly,2040,76.65
408,medium_variant,5yearly,2045,77.49
408,medium_variant,5yearly,2050,78.299
408,medium_variant,5yearly,2055,79.142
408,medium_variant,5yearly,2060,79.946
408,medium_variant,5yearly,2065,80.764
408,medium_variant,5yearly,2070,81.553
408,medium_variant,5yearly,2075,82.324
408,medium_variant,5yearly,2080,83.07
408,medium_variant,5yearly,2085,83.763
408,medium_variant,5yearly,2090,84.409
408,medium_variant,5yearly,2095,85.012
408,estimates,5yearly,Regi,Dem. People's Republic of Korea
408,medium_variant,5yearly,Regi,Dem. People's Republic of Korea
