country,variant,freq,year,lifeexpectancyatbirth
706,estimates,5yearly,1950,33.988
706,estimates,5yearly,1955,35.99
706,estimates,5yearly,1960,37.967
706,estimates,5yearly,1965,39.988
706,estimates,5yearly,1970,41.908
706,estimates,5yearly,1975,43.803
706,estimates,5yearly,1980,45.477
706,estimates,5yearly,1985,46.372
706,estimates,5yearly,1990,44.959
706,estimates,5yearly,1995,49.799
706,estimates,5yearly,2000,51.491
706,estimates,5yearly,2005,53.177
706,estimates,5yearly,2010,54.855
706,medium_variant,5yearly,2015,56.939
706,medium_variant,5yearly,2020,58.9
706,medium_variant,5yearly,2025,60.689
706,medium_variant,5yearly,2030,62.346
706,medium_variant,5yearly,2035,63.814
706,medium_variant,5yearly,2040,65.115
706,medium_variant,5yearly,2045,66.263
706,medium_variant,5yearly,2050,67.299
706,medium_variant,5yearly,2055,68.217
706,medium_variant,5yearly,2060,69.069
706,medium_variant,5yearly,2065,69.846
706,medium_variant,5yearly,2070,70.608
706,medium_variant,5yearly,2075,71.28
706,medium_variant,5yearly,2080,71.933
706,medium_variant,5yearly,2085,72.597
706,medium_variant,5yearly,2090,73.231
706,medium_variant,5yearly,2095,73.887
