country,variant,freq,year,lifeexpectancyatbirth
312,estimates,5yearly,1950,53.336
312,estimates,5yearly,1955,57.191
312,estimates,5yearly,1960,60.517
312,estimates,5yearly,1965,63.638
312,estimates,5yearly,1970,66.215
312,estimates,5yearly,1975,68.628
312,estimates,5yearly,1980,70.797
312,estimates,5yearly,1985,72.771
312,estimates,5yearly,1990,74.599
312,estimates,5yearly,1995,76.298
312,estimates,5yearly,2000,77.879
312,estimates,5yearly,2005,79.318
312,estimates,5yearly,2010,80.538
312,medium_variant,5yearly,2015,81.682
312,medium_variant,5yearly,2020,82.738
312,medium_variant,5yearly,2025,83.594
312,medium_variant,5yearly,2030,84.38
312,medium_variant,5yearly,2035,85.124
312,medium_variant,5yearly,2040,85.838
312,medium_variant,5yearly,2045,86.542
312,medium_variant,5yearly,2050,87.228
312,medium_variant,5yearly,2055,87.893
312,medium_variant,5yearly,2060,88.521
312,medium_variant,5yearly,2065,89.118
312,medium_variant,5yearly,2070,89.683
312,medium_variant,5yearly,2075,90.228
312,medium_variant,5yearly,2080,90.78
312,medium_variant,5yearly,2085,91.353
312,medium_variant,5yearly,2090,91.932
312,medium_variant,5yearly,2095,92.514
312,estimates,5yearly,Regi,Guadeloupe
312,medium_variant,5yearly,Regi,Guadeloupe
