country,variant,freq,year,lifeexpectancyatbirth
626,estimates,5yearly,1950,29.966
626,estimates,5yearly,1955,32.48
626,estimates,5yearly,1960,34.977
626,estimates,5yearly,1965,37.489
626,estimates,5yearly,1970,39.95
626,estimates,5yearly,1975,31.182
626,estimates,5yearly,1980,39.915
626,estimates,5yearly,1985,46.451
626,estimates,5yearly,1990,50.459
626,estimates,5yearly,1995,56.992
626,estimates,5yearly,2000,61.473
626,estimates,5yearly,2005,66.385
626,estimates,5yearly,2010,67.738
626,medium_variant,5yearly,2015,69.372
626,medium_variant,5yearly,2020,70.696
626,medium_variant,5yearly,2025,71.805
626,medium_variant,5yearly,2030,72.787
626,medium_variant,5yearly,2035,73.677
626,medium_variant,5yearly,2040,74.504
626,medium_variant,5yearly,2045,75.304
626,medium_variant,5yearly,2050,76.07
626,medium_variant,5yearly,2055,76.825
626,medium_variant,5yearly,2060,77.557
626,medium_variant,5yearly,2065,78.299
626,medium_variant,5yearly,2070,79.01
626,medium_variant,5yearly,2075,79.731
626,medium_variant,5yearly,2080,80.445
626,medium_variant,5yearly,2085,81.171
626,medium_variant,5yearly,2090,81.888
626,medium_variant,5yearly,2095,82.594
