country,variant,freq,year,lifeexpectancyatbirth
516,estimates,5yearly,1950,41.745
516,estimates,5yearly,1955,45.27
516,estimates,5yearly,1960,48.429
516,estimates,5yearly,1965,51.201
516,estimates,5yearly,1970,53.513
516,estimates,5yearly,1975,56.602
516,estimates,5yearly,1980,58.322
516,estimates,5yearly,1985,60.674
516,estimates,5yearly,1990,61.517
516,estimates,5yearly,1995,58.105
516,estimates,5yearly,2000,53.82
516,estimates,5yearly,2005,54.975
516,estimates,5yearly,2010,61.748
516,medium_variant,5yearly,2015,65.007
516,medium_variant,5yearly,2020,66.261
516,medium_variant,5yearly,2025,67.761
516,medium_variant,5yearly,2030,69.228
516,medium_variant,5yearly,2035,70.624
516,medium_variant,5yearly,2040,71.944
516,medium_variant,5yearly,2045,73.178
516,medium_variant,5yearly,2050,74.275
516,medium_variant,5yearly,2055,75.223
516,medium_variant,5yearly,2060,76.095
516,medium_variant,5yearly,2065,76.805
516,medium_variant,5yearly,2070,77.485
516,medium_variant,5yearly,2075,78.155
516,medium_variant,5yearly,2080,78.816
516,medium_variant,5yearly,2085,79.478
516,medium_variant,5yearly,2090,80.131
516,medium_variant,5yearly,2095,80.782
