country,variant,freq,year,lifeexpectancyatbirth
504,estimates,5yearly,1950,45.67
504,estimates,5yearly,1955,47.445
504,estimates,5yearly,1960,49.524
504,estimates,5yearly,1965,51.638
504,estimates,5yearly,1970,53.533
504,estimates,5yearly,1975,55.747
504,estimates,5yearly,1980,59.584
504,estimates,5yearly,1985,63.196
504,estimates,5yearly,1990,65.976
504,estimates,5yearly,1995,67.649
504,estimates,5yearly,2000,69.972
504,estimates,5yearly,2005,72.886
504,estimates,5yearly,2010,74.864
504,medium_variant,5yearly,2015,76.148
504,medium_variant,5yearly,2020,77.301
504,medium_variant,5yearly,2025,78.365
504,medium_variant,5yearly,2030,79.374
504,medium_variant,5yearly,2035,80.343
504,medium_variant,5yearly,2040,81.262
504,medium_variant,5yearly,2045,82.158
504,medium_variant,5yearly,2050,83.033
504,medium_variant,5yearly,2055,83.844
504,medium_variant,5yearly,2060,84.594
504,medium_variant,5yearly,2065,85.284
504,medium_variant,5yearly,2070,85.907
504,medium_variant,5yearly,2075,86.51
504,medium_variant,5yearly,2080,87.115
504,medium_variant,5yearly,2085,87.694
504,medium_variant,5yearly,2090,88.278
504,medium_variant,5yearly,2095,88.852
504,estimates,5yearly,Regi,Morocco
504,medium_variant,5yearly,Regi,Morocco
