country,variant,freq,year,lifeexpectancyatbirth
36,estimates,5yearly,1950,69.39
36,estimates,5yearly,1955,70.43
36,estimates,5yearly,1960,70.879
36,estimates,5yearly,1965,70.841
36,estimates,5yearly,1970,71.758
36,estimates,5yearly,1975,73.585
36,estimates,5yearly,1980,75.087
36,estimates,5yearly,1985,76.183
36,estimates,5yearly,1990,77.687
36,estimates,5yearly,1995,78.84
36,estimates,5yearly,2000,80.334
36,estimates,5yearly,2005,81.475
36,estimates,5yearly,2010,82.298
36,medium_variant,5yearly,2015,83.15
36,medium_variant,5yearly,2020,83.969
36,medium_variant,5yearly,2025,84.649
36,medium_variant,5yearly,2030,85.295
36,medium_variant,5yearly,2035,85.91
36,medium_variant,5yearly,2040,86.532
36,medium_variant,5yearly,2045,87.132
36,medium_variant,5yearly,2050,87.73
36,medium_variant,5yearly,2055,88.338
36,medium_variant,5yearly,2060,88.92
36,medium_variant,5yearly,2065,89.512
36,medium_variant,5yearly,2070,90.11
36,medium_variant,5yearly,2075,90.696
36,medium_variant,5yearly,2080,91.304
36,medium_variant,5yearly,2085,91.887
36,medium_variant,5yearly,2090,92.458
36,medium_variant,5yearly,2095,93.068
