country,variant,freq,year,lifeexpectancyatbirth
226,estimates,5yearly,1950,34.483
226,estimates,5yearly,1955,35.987
226,estimates,5yearly,1960,37.493
226,estimates,5yearly,1965,38.992
226,estimates,5yearly,1970,40.502
226,estimates,5yearly,1975,42.035
226,estimates,5yearly,1980,45.535
226,estimates,5yearly,1985,47.21
226,estimates,5yearly,1990,49.363
226,estimates,5yearly,1995,51.762
226,estimates,5yearly,2000,53.587
226,estimates,5yearly,2005,54.942
226,estimates,5yearly,2010,56.849
226,medium_variant,5yearly,2015,58.031
226,medium_variant,5yearly,2020,59.969
226,medium_variant,5yearly,2025,62.419
226,medium_variant,5yearly,2030,64.78
226,medium_variant,5yearly,2035,66.819
226,medium_variant,5yearly,2040,68.561
226,medium_variant,5yearly,2045,70.201
226,medium_variant,5yearly,2050,71.666
226,medium_variant,5yearly,2055,72.851
226,medium_variant,5yearly,2060,73.953
226,medium_variant,5yearly,2065,75.065
226,medium_variant,5yearly,2070,76.18
226,medium_variant,5yearly,2075,77.199
226,medium_variant,5yearly,2080,78.092
226,medium_variant,5yearly,2085,78.959
226,medium_variant,5yearly,2090,79.803
226,medium_variant,5yearly,2095,80.621
