country,variant,freq,year,lifeexpectancyatbirth
300,estimates,5yearly,1950,65.751
300,estimates,5yearly,1955,67.17
300,estimates,5yearly,1960,69.248
300,estimates,5yearly,1965,70.127
300,estimates,5yearly,1970,71.828
300,estimates,5yearly,1975,72.849
300,estimates,5yearly,1980,74.522
300,estimates,5yearly,1985,75.656
300,estimates,5yearly,1990,77.378
300,estimates,5yearly,1995,78.074
300,estimates,5yearly,2000,79.122
300,estimates,5yearly,2005,80.008
300,estimates,5yearly,2010,80.617
300,medium_variant,5yearly,2015,81.514
300,medium_variant,5yearly,2020,82.416
300,medium_variant,5yearly,2025,83.273
300,medium_variant,5yearly,2030,84.014
300,medium_variant,5yearly,2035,84.676
300,medium_variant,5yearly,2040,85.31
300,medium_variant,5yearly,2045,85.911
300,medium_variant,5yearly,2050,86.513
300,medium_variant,5yearly,2055,87.103
300,medium_variant,5yearly,2060,87.701
300,medium_variant,5yearly,2065,88.259
300,medium_variant,5yearly,2070,88.845
300,medium_variant,5yearly,2075,89.417
300,medium_variant,5yearly,2080,89.999
300,medium_variant,5yearly,2085,90.577
300,medium_variant,5yearly,2090,91.137
300,medium_variant,5yearly,2095,91.714
