country,variant,freq,year,lifeexpectancyatbirth
780,estimates,5yearly,1950,57.884
780,estimates,5yearly,1955,60.821
780,estimates,5yearly,1960,64.08
780,estimates,5yearly,1965,64.771
780,estimates,5yearly,1970,65.451
780,estimates,5yearly,1975,66.67
780,estimates,5yearly,1980,67.265
780,estimates,5yearly,1985,67.755
780,estimates,5yearly,1990,68.218
780,estimates,5yearly,1995,68.439
780,estimates,5yearly,2000,68.683
780,estimates,5yearly,2005,69.278
780,estimates,5yearly,2010,70.235
780,medium_variant,5yearly,2015,70.822
780,medium_variant,5yearly,2020,71.402
780,medium_variant,5yearly,2025,71.991
780,medium_variant,5yearly,2030,72.593
780,medium_variant,5yearly,2035,73.206
780,medium_variant,5yearly,2040,73.836
780,medium_variant,5yearly,2045,74.463
780,medium_variant,5yearly,2050,75.086
780,medium_variant,5yearly,2055,75.689
780,medium_variant,5yearly,2060,76.32
780,medium_variant,5yearly,2065,76.974
780,medium_variant,5yearly,2070,77.61
780,medium_variant,5yearly,2075,78.274
780,medium_variant,5yearly,2080,78.924
780,medium_variant,5yearly,2085,79.593
780,medium_variant,5yearly,2090,80.279
780,medium_variant,5yearly,2095,80.953
