country,variant,freq,year,lifeexpectancyatbirth
858,estimates,5yearly,1950,66.106
858,estimates,5yearly,1955,67.106
858,estimates,5yearly,1960,68.338
858,estimates,5yearly,1965,68.554
858,estimates,5yearly,1970,68.769
858,estimates,5yearly,1975,69.584
858,estimates,5yearly,1980,70.978
858,estimates,5yearly,1985,72.121
858,estimates,5yearly,1990,73.027
858,estimates,5yearly,1995,74.227
858,estimates,5yearly,2000,75.333
858,estimates,5yearly,2005,76.198
858,estimates,5yearly,2010,76.961
858,medium_variant,5yearly,2015,77.721
858,medium_variant,5yearly,2020,78.492
858,medium_variant,5yearly,2025,79.265
858,medium_variant,5yearly,2030,80.052
858,medium_variant,5yearly,2035,80.839
858,medium_variant,5yearly,2040,81.63
858,medium_variant,5yearly,2045,82.41
858,medium_variant,5yearly,2050,83.14
858,medium_variant,5yearly,2055,83.828
858,medium_variant,5yearly,2060,84.449
858,medium_variant,5yearly,2065,85.034
858,medium_variant,5yearly,2070,85.619
858,medium_variant,5yearly,2075,86.185
858,medium_variant,5yearly,2080,86.753
858,medium_variant,5yearly,2085,87.298
858,medium_variant,5yearly,2090,87.86
858,medium_variant,5yearly,2095,88.413
858,estimates,5yearly,Regi,Uruguay
858,medium_variant,5yearly,Regi,Uruguay
