country,variant,freq,year,lifeexpectancyatbirth
498,estimates,5yearly,1950,59.035
498,estimates,5yearly,1955,61.071
498,estimates,5yearly,1960,62.871
498,estimates,5yearly,1965,64.641
498,estimates,5yearly,1970,65.175
498,estimates,5yearly,1975,65.16
498,estimates,5yearly,1980,65.097
498,estimates,5yearly,1985,67.534
498,estimates,5yearly,1990,67.299
498,estimates,5yearly,1995,66.607
498,estimates,5yearly,2000,67.622
498,estimates,5yearly,2005,68.273
498,estimates,5yearly,2010,70.967
498,medium_variant,5yearly,2015,71.683
498,medium_variant,5yearly,2020,72.423
498,medium_variant,5yearly,2025,73.129
498,medium_variant,5yearly,2030,73.846
498,medium_variant,5yearly,2035,74.549
498,medium_variant,5yearly,2040,75.261
498,medium_variant,5yearly,2045,75.974
498,medium_variant,5yearly,2050,76.682
498,medium_variant,5yearly,2055,77.415
498,medium_variant,5yearly,2060,78.158
498,medium_variant,5yearly,2065,78.93
498,medium_variant,5yearly,2070,79.666
498,medium_variant,5yearly,2075,80.45
498,medium_variant,5yearly,2080,81.221
498,medium_variant,5yearly,2085,81.97
498,medium_variant,5yearly,2090,82.686
498,medium_variant,5yearly,2095,83.35
