country,variant,freq,year,lifeexpectancyatbirth
192,estimates,5yearly,1950,59.402
192,estimates,5yearly,1955,62.347
192,estimates,5yearly,1960,65.348
192,estimates,5yearly,1965,68.487
192,estimates,5yearly,1970,70.976
192,estimates,5yearly,1975,73.097
192,estimates,5yearly,1980,74.242
192,estimates,5yearly,1985,74.644
192,estimates,5yearly,1990,74.788
192,estimates,5yearly,1995,76.174
192,estimates,5yearly,2000,77.161
192,estimates,5yearly,2005,78.664
192,estimates,5yearly,2010,79.16
192,medium_variant,5yearly,2015,80.028
192,medium_variant,5yearly,2020,80.883
192,medium_variant,5yearly,2025,81.732
192,medium_variant,5yearly,2030,82.568
192,medium_variant,5yearly,2035,83.4
192,medium_variant,5yearly,2040,84.171
192,medium_variant,5yearly,2045,84.863
192,medium_variant,5yearly,2050,85.504
192,medium_variant,5yearly,2055,86.097
192,medium_variant,5yearly,2060,86.663
192,medium_variant,5yearly,2065,87.224
192,medium_variant,5yearly,2070,87.778
192,medium_variant,5yearly,2075,88.344
192,medium_variant,5yearly,2080,88.884
192,medium_variant,5yearly,2085,89.434
192,medium_variant,5yearly,2090,89.983
192,medium_variant,5yearly,2095,90.528
