country,variant,freq,year,lifeexpectancyatbirth
531,estimates,5yearly,1950,60.653
531,estimates,5yearly,1955,64.343
531,estimates,5yearly,1960,66.475
531,estimates,5yearly,1965,68.164
531,estimates,5yearly,1970,69.912
531,estimates,5yearly,1975,72.154
531,estimates,5yearly,1980,73.661
531,estimates,5yearly,1985,74.436
531,estimates,5yearly,1990,74.543
531,estimates,5yearly,1995,74.579
531,estimates,5yearly,2000,74.995
531,estimates,5yearly,2005,76.117
531,estimates,5yearly,2010,77.774
531,medium_variant,5yearly,2015,78.631
531,medium_variant,5yearly,2020,79.461
531,medium_variant,5yearly,2025,80.301
531,medium_variant,5yearly,2030,81.133
531,medium_variant,5yearly,2035,81.969
531,medium_variant,5yearly,2040,82.78
531,medium_variant,5yearly,2045,83.536
531,medium_variant,5yearly,2050,84.221
531,medium_variant,5yearly,2055,84.858
531,medium_variant,5yearly,2060,85.445
531,medium_variant,5yearly,2065,86.011
531,medium_variant,5yearly,2070,86.548
531,medium_variant,5yearly,2075,87.075
531,medium_variant,5yearly,2080,87.603
531,medium_variant,5yearly,2085,88.147
531,medium_variant,5yearly,2090,88.672
531,medium_variant,5yearly,2095,89.204
531,estimates,5yearly,Regi,Curaçao
531,medium_variant,5yearly,Regi,Curaçao
