country,variant,freq,year,lifeexpectancyatbirth
308,estimates,5yearly,1950,56.342
308,estimates,5yearly,1955,58.907
308,estimates,5yearly,1960,61.119
308,estimates,5yearly,1965,62.998
308,estimates,5yearly,1970,64.603
308,estimates,5yearly,1975,65.951
308,estimates,5yearly,1980,67.113
308,estimates,5yearly,1985,68.158
308,estimates,5yearly,1990,69.008
308,estimates,5yearly,1995,69.828
308,estimates,5yearly,2000,70.891
308,estimates,5yearly,2005,71.999
308,estimates,5yearly,2010,73.167
308,medium_variant,5yearly,2015,73.817
308,medium_variant,5yearly,2020,74.475
308,medium_variant,5yearly,2025,75.138
308,medium_variant,5yearly,2030,75.805
308,medium_variant,5yearly,2035,76.484
308,medium_variant,5yearly,2040,77.165
308,medium_variant,5yearly,2045,77.86
308,medium_variant,5yearly,2050,78.553
308,medium_variant,5yearly,2055,79.259
308,medium_variant,5yearly,2060,79.992
308,medium_variant,5yearly,2065,80.713
308,medium_variant,5yearly,2070,81.439
308,medium_variant,5yearly,2075,82.161
308,medium_variant,5yearly,2080,82.877
308,medium_variant,5yearly,2085,83.601
308,medium_variant,5yearly,2090,84.256
308,medium_variant,5yearly,2095,84.883
