country,variant,freq,year,lifeexpectancyatbirth
690,estimates,5yearly,1950,57.964
690,estimates,5yearly,1955,59.414
690,estimates,5yearly,1960,62.848
690,estimates,5yearly,1965,64.396
690,estimates,5yearly,1970,66.993
690,estimates,5yearly,1975,69.021
690,estimates,5yearly,1980,70.343
690,estimates,5yearly,1985,71.089
690,estimates,5yearly,1990,70.582
690,estimates,5yearly,1995,71.357
690,estimates,5yearly,2000,72.106
690,estimates,5yearly,2005,72.394
690,estimates,5yearly,2010,72.892
690,medium_variant,5yearly,2015,73.869
690,medium_variant,5yearly,2020,74.768
690,medium_variant,5yearly,2025,75.658
690,medium_variant,5yearly,2030,76.518
690,medium_variant,5yearly,2035,77.346
690,medium_variant,5yearly,2040,78.171
690,medium_variant,5yearly,2045,78.966
690,medium_variant,5yearly,2050,79.761
690,medium_variant,5yearly,2055,80.551
690,medium_variant,5yearly,2060,81.33
690,medium_variant,5yearly,2065,82.081
690,medium_variant,5yearly,2070,82.769
690,medium_variant,5yearly,2075,83.419
690,medium_variant,5yearly,2080,84.021
690,medium_variant,5yearly,2085,84.601
690,medium_variant,5yearly,2090,85.153
690,medium_variant,5yearly,2095,85.692
690,estimates,5yearly,Regi,Seychelles
690,medium_variant,5yearly,Regi,Seychelles
