country,variant,freq,year,lifeexpectancyatbirth
204,estimates,5yearly,1950,33.712
204,estimates,5yearly,1955,36.136
204,estimates,5yearly,1960,38.411
204,estimates,5yearly,1965,40.869
204,estimates,5yearly,1970,43.475
204,estimates,5yearly,1975,46.218
204,estimates,5yearly,1980,48.296
204,estimates,5yearly,1985,51.92
204,estimates,5yearly,1990,55.14
204,estimates,5yearly,1995,54.963
204,estimates,5yearly,2000,56.183
204,estimates,5yearly,2005,58.56
204,estimates,5yearly,2010,59.931
204,medium_variant,5yearly,2015,61.305
204,medium_variant,5yearly,2020,62.454
204,medium_variant,5yearly,2025,63.439
204,medium_variant,5yearly,2030,64.344
204,medium_variant,5yearly,2035,65.149
204,medium_variant,5yearly,2040,65.864
204,medium_variant,5yearly,2045,66.549
204,medium_variant,5yearly,2050,67.204
204,medium_variant,5yearly,2055,67.803
204,medium_variant,5yearly,2060,68.392
204,medium_variant,5yearly,2065,68.956
204,medium_variant,5yearly,2070,69.501
204,medium_variant,5yearly,2075,70.018
204,medium_variant,5yearly,2080,70.535
204,medium_variant,5yearly,2085,71.075
204,medium_variant,5yearly,2090,71.599
204,medium_variant,5yearly,2095,72.138
204,estimates,5yearly,Regi,Benin
204,medium_variant,5yearly,Regi,Benin
