country,variant,freq,year,lifeexpectancyatbirth
702,estimates,5yearly,1950,60.228
702,estimates,5yearly,1955,64.047
702,estimates,5yearly,1960,66.434
702,estimates,5yearly,1965,67.241
702,estimates,5yearly,1970,69.098
702,estimates,5yearly,1975,71.031
702,estimates,5yearly,1980,72.895
702,estimates,5yearly,1985,74.93
702,estimates,5yearly,1990,76.97
702,estimates,5yearly,1995,77.671
702,estimates,5yearly,2000,79.195
702,estimates,5yearly,2005,81.209
702,estimates,5yearly,2010,82.344
702,medium_variant,5yearly,2015,83.301
702,medium_variant,5yearly,2020,84.136
702,medium_variant,5yearly,2025,84.848
702,medium_variant,5yearly,2030,85.524
702,medium_variant,5yearly,2035,86.201
702,medium_variant,5yearly,2040,86.849
702,medium_variant,5yearly,2045,87.491
702,medium_variant,5yearly,2050,88.128
702,medium_variant,5yearly,2055,88.765
702,medium_variant,5yearly,2060,89.38
702,medium_variant,5yearly,2065,89.99
702,medium_variant,5yearly,2070,90.586
702,medium_variant,5yearly,2075,91.187
702,medium_variant,5yearly,2080,91.772
702,medium_variant,5yearly,2085,92.376
702,medium_variant,5yearly,2090,92.961
702,medium_variant,5yearly,2095,93.553
702,estimates,5yearly,Regi,Singapore
702,medium_variant,5yearly,Regi,Singapore
