country,variant,freq,year,lifeexpectancyatbirth
24,estimates,5yearly,1950,31.387
24,estimates,5yearly,1955,32.538
24,estimates,5yearly,1960,34.09
24,estimates,5yearly,1965,36.043
24,estimates,5yearly,1970,38.047
24,estimates,5yearly,1975,39.999
24,estimates,5yearly,1980,40.886
24,estimates,5yearly,1985,41.482
24,estimates,5yearly,1990,42.22
24,estimates,5yearly,1995,44.727
24,estimates,5yearly,2000,49.979
24,estimates,5yearly,2005,55.586
24,estimates,5yearly,2010,60.188
24,medium_variant,5yearly,2015,61.807
24,medium_variant,5yearly,2020,63.286
24,medium_variant,5yearly,2025,64.608
24,medium_variant,5yearly,2030,65.792
24,medium_variant,5yearly,2035,66.849
24,medium_variant,5yearly,2040,67.79
24,medium_variant,5yearly,2045,68.641
24,medium_variant,5yearly,2050,69.429
24,medium_variant,5yearly,2055,70.156
24,medium_variant,5yearly,2060,70.851
24,medium_variant,5yearly,2065,71.522
24,medium_variant,5yearly,2070,72.169
24,medium_variant,5yearly,2075,72.818
24,medium_variant,5yearly,2080,73.468
24,medium_variant,5yearly,2085,74.106
24,medium_variant,5yearly,2090,74.764
24,medium_variant,5yearly,2095,75.411
