country,variant,freq,year,lifeexpectancyatbirth
68,estimates,5yearly,1950,40.022
68,estimates,5yearly,1955,41.39
68,estimates,5yearly,1960,42.95
68,estimates,5yearly,1965,44.716
68,estimates,5yearly,1970,46.691
68,estimates,5yearly,1975,48.861
68,estimates,5yearly,1980,51.224
68,estimates,5yearly,1985,53.774
68,estimates,5yearly,1990,56.474
68,estimates,5yearly,1995,59.272
68,estimates,5yearly,2000,62.114
68,estimates,5yearly,2005,64.947
68,estimates,5yearly,2010,67.721
68,medium_variant,5yearly,2015,69.608
68,medium_variant,5yearly,2020,71.201
68,medium_variant,5yearly,2025,72.554
68,medium_variant,5yearly,2030,73.763
68,medium_variant,5yearly,2035,74.856
68,medium_variant,5yearly,2040,75.864
68,medium_variant,5yearly,2045,76.822
68,medium_variant,5yearly,2050,77.729
68,medium_variant,5yearly,2055,78.607
68,medium_variant,5yearly,2060,79.454
68,medium_variant,5yearly,2065,80.277
68,medium_variant,5yearly,2070,81.098
68,medium_variant,5yearly,2075,81.882
68,medium_variant,5yearly,2080,82.642
68,medium_variant,5yearly,2085,83.37
68,medium_variant,5yearly,2090,84.039
68,medium_variant,5yearly,2095,84.674
68,estimates,5yearly,Regi,Bolivia (Plurinational State of)
68,medium_variant,5yearly,Regi,Bolivia (Plurinational State of)
