country,variant,freq,year,lifeexpectancyatbirth
360,estimates,5yearly,1950,43.491
360,estimates,5yearly,1955,47.003
360,estimates,5yearly,1960,50.2
360,estimates,5yearly,1965,53.086
360,estimates,5yearly,1970,55.928
360,estimates,5yearly,1975,58.452
360,estimates,5yearly,1980,60.659
360,estimates,5yearly,1985,62.382
360,estimates,5yearly,1990,64.156
360,estimates,5yearly,1995,65.777
360,estimates,5yearly,2000,66.694
360,estimates,5yearly,2005,67.682
360,estimates,5yearly,2010,68.595
360,medium_variant,5yearly,2015,69.433
360,medium_variant,5yearly,2020,70.211
360,medium_variant,5yearly,2025,70.925
360,medium_variant,5yearly,2030,71.602
360,medium_variant,5yearly,2035,72.262
360,medium_variant,5yearly,2040,72.907
360,medium_variant,5yearly,2045,73.528
360,medium_variant,5yearly,2050,74.164
360,medium_variant,5yearly,2055,74.785
360,medium_variant,5yearly,2060,75.406
360,medium_variant,5yearly,2065,76.047
360,medium_variant,5yearly,2070,76.702
360,medium_variant,5yearly,2075,77.349
360,medium_variant,5yearly,2080,78.024
360,medium_variant,5yearly,2085,78.727
360,medium_variant,5yearly,2090,79.42
360,medium_variant,5yearly,2095,80.115
360,estimates,5yearly,Regi,Indonesia
360,medium_variant,5yearly,Regi,Indonesia
