country,variant,freq,year,lifeexpectancyatbirth
533,estimates,5yearly,1950,60.437
533,estimates,5yearly,1955,64.38
533,estimates,5yearly,1960,66.58
533,estimates,5yearly,1965,68.218
533,estimates,5yearly,1970,70.038
533,estimates,5yearly,1975,71.548
533,estimates,5yearly,1980,72.872
533,estimates,5yearly,1985,73.321
533,estimates,5yearly,1990,73.562
533,estimates,5yearly,1995,73.69
533,estimates,5yearly,2000,73.971
533,estimates,5yearly,2005,74.669
533,estimates,5yearly,2010,75.369
533,medium_variant,5yearly,2015,76.082
533,medium_variant,5yearly,2020,76.794
533,medium_variant,5yearly,2025,77.501
533,medium_variant,5yearly,2030,78.201
533,medium_variant,5yearly,2035,78.894
533,medium_variant,5yearly,2040,79.577
533,medium_variant,5yearly,2045,80.246
533,medium_variant,5yearly,2050,80.914
533,medium_variant,5yearly,2055,81.569
533,medium_variant,5yearly,2060,82.233
533,medium_variant,5yearly,2065,82.892
533,medium_variant,5yearly,2070,83.528
533,medium_variant,5yearly,2075,84.148
533,medium_variant,5yearly,2080,84.726
533,medium_variant,5yearly,2085,85.281
533,medium_variant,5yearly,2090,85.811
533,medium_variant,5yearly,2095,86.302
