country,variant,freq,year,lifeexpectancyatbirth
152,estimates,5yearly,1950,54.637
152,estimates,5yearly,1955,56.375
152,estimates,5yearly,1960,58.319
152,estimates,5yearly,1965,60.823
152,estimates,5yearly,1970,63.944
152,estimates,5yearly,1975,67.38
152,estimates,5yearly,1980,70.568
152,estimates,5yearly,1985,72.701
152,estimates,5yearly,1990,74.558
152,estimates,5yearly,1995,76.095
152,estimates,5yearly,2000,77.369
152,estimates,5yearly,2005,78.125
152,estimates,5yearly,2010,78.821
152,medium_variant,5yearly,2015,79.853
152,medium_variant,5yearly,2020,80.837
152,medium_variant,5yearly,2025,81.795
152,medium_variant,5yearly,2030,82.719
152,medium_variant,5yearly,2035,83.592
152,medium_variant,5yearly,2040,84.369
152,medium_variant,5yearly,2045,85.047
152,medium_variant,5yearly,2050,85.684
152,medium_variant,5yearly,2055,86.29
152,medium_variant,5yearly,2060,86.887
152,medium_variant,5yearly,2065,87.459
152,medium_variant,5yearly,2070,88.027
152,medium_variant,5yearly,2075,88.595
152,medium_variant,5yearly,2080,89.145
152,medium_variant,5yearly,2085,89.705
152,medium_variant,5yearly,2090,90.258
152,medium_variant,5yearly,2095,90.799
152,estimates,5yearly,Regi,Chile
152,medium_variant,5yearly,Regi,Chile
