country,variant,freq,year,lifeexpectancyatbirth
496,estimates,5yearly,1950,43.181
496,estimates,5yearly,1955,46.093
496,estimates,5yearly,1960,50.731
496,estimates,5yearly,1965,53.87
496,estimates,5yearly,1970,56.43
496,estimates,5yearly,1975,56.846
496,estimates,5yearly,1980,57.295
496,estimates,5yearly,1985,59.598
496,estimates,5yearly,1990,60.765
496,estimates,5yearly,1995,61.816
496,estimates,5yearly,2000,64.078
496,estimates,5yearly,2005,66.139
496,estimates,5yearly,2010,68.467
496,medium_variant,5yearly,2015,69.497
496,medium_variant,5yearly,2020,70.453
496,medium_variant,5yearly,2025,71.347
496,medium_variant,5yearly,2030,72.215
496,medium_variant,5yearly,2035,73.069
496,medium_variant,5yearly,2040,73.922
496,medium_variant,5yearly,2045,74.741
496,medium_variant,5yearly,2050,75.565
496,medium_variant,5yearly,2055,76.388
496,medium_variant,5yearly,2060,77.186
496,medium_variant,5yearly,2065,78.0
496,medium_variant,5yearly,2070,78.809
496,medium_variant,5yearly,2075,79.635
496,medium_variant,5yearly,2080,80.478
496,medium_variant,5yearly,2085,81.281
496,medium_variant,5yearly,2090,82.073
496,medium_variant,5yearly,2095,82.807
496,estimates,5yearly,Regi,Mongolia
496,medium_variant,5yearly,Regi,Mongolia
