country,variant,freq,year,lifeexpectancyatbirth
170,estimates,5yearly,1950,50.646
170,estimates,5yearly,1955,55.172
170,estimates,5yearly,1960,57.949
170,estimates,5yearly,1965,60.075
170,estimates,5yearly,1970,61.76
170,estimates,5yearly,1975,63.989
170,estimates,5yearly,1980,66.856
170,estimates,5yearly,1985,67.993
170,estimates,5yearly,1990,68.657
170,estimates,5yearly,1995,70.303
170,estimates,5yearly,2000,71.669
170,estimates,5yearly,2005,72.861
170,estimates,5yearly,2010,73.744
170,medium_variant,5yearly,2015,74.654
170,medium_variant,5yearly,2020,75.536
170,medium_variant,5yearly,2025,76.409
170,medium_variant,5yearly,2030,77.253
170,medium_variant,5yearly,2035,78.098
170,medium_variant,5yearly,2040,78.935
170,medium_variant,5yearly,2045,79.767
170,medium_variant,5yearly,2050,80.595
170,medium_variant,5yearly,2055,81.427
170,medium_variant,5yearly,2060,82.241
170,medium_variant,5yearly,2065,83.012
170,medium_variant,5yearly,2070,83.715
170,medium_variant,5yearly,2075,84.363
170,medium_variant,5yearly,2080,84.992
170,medium_variant,5yearly,2085,85.597
170,medium_variant,5yearly,2090,86.169
170,medium_variant,5yearly,2095,86.74
