country,variant,freq,year,lifeexpectancyatbirth
316,estimates,5yearly,1950,57.132
316,estimates,5yearly,1955,59.671
316,estimates,5yearly,1960,62.237
316,estimates,5yearly,1965,64.574
316,estimates,5yearly,1970,66.663
316,estimates,5yearly,1975,68.449
316,estimates,5yearly,1980,70.003
316,estimates,5yearly,1985,71.344
316,estimates,5yearly,1990,72.538
316,estimates,5yearly,1995,74.09
316,estimates,5yearly,2000,75.916
316,estimates,5yearly,2005,77.356
316,estimates,5yearly,2010,78.841
316,medium_variant,5yearly,2015,79.836
316,medium_variant,5yearly,2020,80.793
316,medium_variant,5yearly,2025,81.742
316,medium_variant,5yearly,2030,82.658
316,medium_variant,5yearly,2035,83.547
316,medium_variant,5yearly,2040,84.339
316,medium_variant,5yearly,2045,85.047
316,medium_variant,5yearly,2050,85.722
316,medium_variant,5yearly,2055,86.35
316,medium_variant,5yearly,2060,86.981
316,medium_variant,5yearly,2065,87.601
316,medium_variant,5yearly,2070,88.201
316,medium_variant,5yearly,2075,88.801
316,medium_variant,5yearly,2080,89.392
316,medium_variant,5yearly,2085,89.99
316,medium_variant,5yearly,2090,90.579
316,medium_variant,5yearly,2095,91.156
316,estimates,5yearly,Regi,Guam
316,medium_variant,5yearly,Regi,Guam
