country,variant,year,medianageofpopulation
72,estimates,1950,19.175
72,estimates,1955,18.557
72,estimates,1960,17.199
72,estimates,1965,15.791
72,estimates,1970,15.835
72,estimates,1975,16.209
72,estimates,1980,16.56
72,estimates,1985,16.699
72,estimates,1990,17.549
72,estimates,1995,18.803
72,estimates,2000,20.052
72,estimates,2005,21.499
72,estimates,2010,23.006
72,constant_fertility,2015,24.367
72,constant_mortality,2015,24.367
72,estimates,2015,24.367
72,high_variant,2015,24.367
72,instant_replacement,2015,24.367
72,low_variant,2015,24.367
72,medium_variant,2015,24.367
72,momentum,2015,24.367
72,no_change,2015,24.367
72,zero_migration,2015,24.367
72,constant_fertility,2020,25.581
72,constant_mortality,2020,25.647
72,high_variant,2020,25.547
72,instant_replacement,2020,26.365
72,low_variant,2020,26.108
72,medium_variant,2020,25.828
72,momentum,2020,26.055
72,no_change,2020,25.402
72,zero_migration,2020,25.791
72,constant_fertility,2025,26.557
72,constant_mortality,2025,26.874
72,high_variant,2025,26.524
72,instant_replacement,2025,28.192
72,low_variant,2025,28.021
72,medium_variant,2025,27.272
72,momentum,2025,27.506
72,no_change,2025,26.168
72,zero_migration,2025,27.21
72,constant_fertility,2030,27.316
72,constant_mortality,2030,28.046
72,high_variant,2030,27.345
72,instant_replacement,2030,29.852
72,low_variant,2030,30.042
72,medium_variant,2030,28.693
72,momentum,2030,28.745
72,no_change,2030,26.695
72,zero_migration,2030,28.614
72,constant_fertility,2035,27.947
72,constant_mortality,2035,29.172
72,high_variant,2035,28.19
72,instant_replacement,2035,31.33
72,low_variant,2035,32.026
72,medium_variant,2035,30.049
72,momentum,2035,29.769
72,no_change,2035,27.119
72,zero_migration,2035,29.961
72,constant_fertility,2040,28.545
72,constant_mortality,2040,30.346
72,high_variant,2040,29.09
72,instant_replacement,2040,32.774
72,low_variant,2040,34.007
72,medium_variant,2040,31.513
72,momentum,2040,30.84
72,no_change,2040,27.551
72,zero_migration,2040,31.445
72,constant_fertility,2045,29.144
72,constant_mortality,2045,31.71
72,high_variant,2045,30.05
72,instant_replacement,2045,34.245
72,low_variant,2045,36.065
72,medium_variant,2045,33.044
72,momentum,2045,32.052
72,no_change,2045,27.976
72,zero_migration,2045,33.009
72,constant_fertility,2050,29.695
72,constant_mortality,2050,32.961
72,high_variant,2050,31.125
72,instant_replacement,2050,35.851
72,low_variant,2050,38.267
72,medium_variant,2050,34.599
72,momentum,2050,32.83
72,no_change,2050,28.305
72,zero_migration,2050,34.603
72,constant_fertility,2055,30.126
72,constant_mortality,2055,34.063
72,high_variant,2055,32.112
72,instant_replacement,2055,36.775
72,low_variant,2055,40.544
72,medium_variant,2055,36.074
72,momentum,2055,33.101
72,no_change,2055,28.471
72,zero_migration,2055,36.118
72,constant_fertility,2060,30.399
72,constant_mortality,2060,34.984
72,high_variant,2060,33.002
72,instant_replacement,2060,37.421
72,low_variant,2060,42.574
72,medium_variant,2060,37.407
72,momentum,2060,33.304
72,no_change,2060,28.484
72,zero_migration,2060,37.482
72,constant_fertility,2065,30.547
72,constant_mortality,2065,35.721
72,high_variant,2065,33.77
72,instant_replacement,2065,37.969
72,low_variant,2065,44.427
72,medium_variant,2065,38.585
72,momentum,2065,33.435
72,no_change,2065,28.423
72,zero_migration,2065,38.68
72,constant_fertility,2070,30.647
72,constant_mortality,2070,36.335
72,high_variant,2070,34.379
72,instant_replacement,2070,38.445
72,low_variant,2070,45.964
72,medium_variant,2070,39.598
72,momentum,2070,33.553
72,no_change,2070,28.37
72,zero_migration,2070,39.702
72,constant_fertility,2075,30.756
72,constant_mortality,2075,36.887
72,high_variant,2075,34.904
72,instant_replacement,2075,38.91
72,low_variant,2075,47.237
72,medium_variant,2075,40.485
72,momentum,2075,33.661
72,no_change,2075,28.355
72,zero_migration,2075,40.596
72,constant_fertility,2080,30.896
72,constant_mortality,2080,37.403
72,high_variant,2080,35.437
72,instant_replacement,2080,39.366
72,low_variant,2080,48.383
72,medium_variant,2080,41.315
72,momentum,2080,33.718
72,no_change,2080,28.368
72,zero_migration,2080,41.442
72,constant_fertility,2085,31.056
72,constant_mortality,2085,37.87
72,high_variant,2085,35.991
72,instant_replacement,2085,39.762
72,low_variant,2085,49.49
72,medium_variant,2085,42.12
72,momentum,2085,33.709
72,no_change,2085,28.384
72,zero_migration,2085,42.27
72,constant_fertility,2090,31.218
72,constant_mortality,2090,38.244
72,high_variant,2090,36.534
72,instant_replacement,2090,40.068
72,low_variant,2090,50.551
72,medium_variant,2090,42.886
72,momentum,2090,33.653
72,no_change,2090,28.386
72,zero_migration,2090,43.061
72,constant_fertility,2095,31.368
72,constant_mortality,2095,38.494
72,high_variant,2095,37.025
72,instant_replacement,2095,40.292
72,low_variant,2095,51.506
72,medium_variant,2095,43.574
72,momentum,2095,33.606
72,no_change,2095,28.374
72,zero_migration,2095,43.77
72,constant_fertility,2100,31.503
72,constant_mortality,2100,38.627
72,high_variant,2100,37.425
72,instant_replacement,2100,40.502
72,low_variant,2100,52.321
72,medium_variant,2100,44.146
72,momentum,2100,33.606
72,no_change,2100,28.358
72,zero_migration,2100,44.35
