country,variant,year,medianageofpopulation
729,estimates,1950,18.111
729,estimates,1955,17.815
729,estimates,1960,17.495
729,estimates,1965,17.149
729,estimates,1970,16.817
729,estimates,1975,16.529
729,estimates,1980,16.405
729,estimates,1985,16.598
729,estimates,1990,17.047
729,estimates,1995,17.67
729,estimates,2000,17.893
729,estimates,2005,18.147
729,estimates,2010,18.285
729,constant_fertility,2015,18.892
729,constant_mortality,2015,18.892
729,estimates,2015,18.892
729,high_variant,2015,18.892
729,instant_replacement,2015,18.892
729,low_variant,2015,18.892
729,medium_variant,2015,18.892
729,momentum,2015,18.892
729,no_change,2015,18.892
729,zero_migration,2015,18.892
729,constant_fertility,2020,19.404
729,constant_mortality,2020,19.688
729,high_variant,2020,19.487
729,instant_replacement,2020,21.455
729,low_variant,2020,19.859
729,medium_variant,2020,19.673
729,momentum,2020,21.505
729,no_change,2020,19.421
729,zero_migration,2020,19.74
729,constant_fertility,2025,19.804
729,constant_mortality,2025,20.697
729,high_variant,2025,20.115
729,instant_replacement,2025,23.858
729,low_variant,2025,21.178
729,medium_variant,2025,20.647
729,momentum,2025,23.858
729,no_change,2025,19.857
729,zero_migration,2025,20.701
729,constant_fertility,2030,19.949
729,constant_mortality,2030,21.689
729,high_variant,2030,20.662
729,instant_replacement,2030,26.093
729,low_variant,2030,22.524
729,medium_variant,2030,21.593
729,momentum,2030,26.013
729,no_change,2030,20.064
729,zero_migration,2030,21.625
729,constant_fertility,2035,19.833
729,constant_mortality,2035,22.627
729,high_variant,2035,21.135
729,instant_replacement,2035,28.184
729,low_variant,2035,23.81
729,medium_variant,2035,22.473
729,momentum,2035,28.011
729,no_change,2035,20.005
729,zero_migration,2035,22.49
729,constant_fertility,2040,19.855
729,constant_mortality,2040,23.542
729,high_variant,2040,21.764
729,instant_replacement,2040,30.176
729,low_variant,2040,25.091
729,medium_variant,2040,23.337
729,momentum,2040,29.881
729,no_change,2040,20.079
729,zero_migration,2040,23.351
729,constant_fertility,2045,19.967
729,constant_mortality,2045,24.463
729,high_variant,2045,22.512
729,instant_replacement,2045,32.361
729,low_variant,2045,26.314
729,medium_variant,2045,24.22
729,momentum,2045,31.933
729,no_change,2045,20.251
729,zero_migration,2045,24.243
729,constant_fertility,2050,20.106
729,constant_mortality,2050,25.444
729,high_variant,2050,23.312
729,instant_replacement,2050,34.254
729,low_variant,2050,27.527
729,medium_variant,2050,25.148
729,momentum,2050,33.207
729,no_change,2050,20.435
729,zero_migration,2050,25.187
729,constant_fertility,2055,20.179
729,constant_mortality,2055,26.49
729,high_variant,2055,24.106
729,instant_replacement,2055,34.378
729,low_variant,2055,28.75
729,medium_variant,2055,26.175
729,momentum,2055,33.25
729,no_change,2055,20.552
729,zero_migration,2055,26.214
729,constant_fertility,2060,20.175
729,constant_mortality,2060,27.519
729,high_variant,2060,24.834
729,instant_replacement,2060,34.869
729,low_variant,2060,29.979
729,medium_variant,2060,27.189
729,momentum,2060,33.679
729,no_change,2060,20.586
729,zero_migration,2060,27.22
729,constant_fertility,2065,20.14
729,constant_mortality,2065,28.508
729,high_variant,2065,25.543
729,instant_replacement,2065,35.557
729,low_variant,2065,31.303
729,medium_variant,2065,28.17
729,momentum,2065,34.216
729,no_change,2065,20.577
729,zero_migration,2065,28.191
729,constant_fertility,2070,20.127
729,constant_mortality,2070,29.446
729,high_variant,2070,26.24
729,instant_replacement,2070,36.333
729,low_variant,2070,32.603
729,medium_variant,2070,29.12
729,momentum,2070,34.804
729,no_change,2070,20.571
729,zero_migration,2070,29.131
729,constant_fertility,2075,20.146
729,constant_mortality,2075,30.343
729,high_variant,2075,26.941
729,instant_replacement,2075,37.111
729,low_variant,2075,33.873
729,medium_variant,2075,30.04
729,momentum,2075,35.38
729,no_change,2075,20.582
729,zero_migration,2075,30.043
729,constant_fertility,2080,20.18
729,constant_mortality,2080,31.204
729,high_variant,2080,27.651
729,instant_replacement,2080,37.79
729,low_variant,2080,35.112
729,medium_variant,2080,30.967
729,momentum,2080,35.731
729,no_change,2080,20.601
729,zero_migration,2080,30.967
729,constant_fertility,2085,20.21
729,constant_mortality,2085,32.016
729,high_variant,2085,28.362
729,instant_replacement,2085,38.232
729,low_variant,2085,36.31
729,medium_variant,2085,31.869
729,momentum,2085,35.742
729,no_change,2085,20.612
729,zero_migration,2085,31.868
729,constant_fertility,2090,20.234
729,constant_mortality,2090,32.79
729,high_variant,2090,29.067
729,instant_replacement,2090,38.319
729,low_variant,2090,37.457
729,medium_variant,2090,32.756
729,momentum,2090,35.421
729,no_change,2090,20.611
729,zero_migration,2090,32.758
729,constant_fertility,2095,20.261
729,constant_mortality,2095,33.548
729,high_variant,2095,29.772
729,instant_replacement,2095,38.164
729,low_variant,2095,38.584
729,medium_variant,2095,33.652
729,momentum,2095,35.064
729,no_change,2095,20.605
729,zero_migration,2095,33.656
729,constant_fertility,2100,20.3
729,constant_mortality,2100,34.29
729,high_variant,2100,30.482
729,instant_replacement,2100,38.144
729,low_variant,2100,39.708
729,medium_variant,2100,34.559
729,momentum,2100,35.035
729,no_change,2100,20.602
729,zero_migration,2100,34.564
729,constant_fertility,"Region, subregion, country or area *",Sudan
729,constant_mortality,"Region, subregion, country or area *",Sudan
729,estimates,"Region, subregion, country or area *",Sudan
729,high_variant,"Region, subregion, country or area *",Sudan
729,instant_replacement,"Region, subregion, country or area *",Sudan
729,low_variant,"Region, subregion, country or area *",Sudan
729,medium_variant,"Region, subregion, country or area *",Sudan
729,momentum,"Region, subregion, country or area *",Sudan
729,no_change,"Region, subregion, country or area *",Sudan
729,zero_migration,"Region, subregion, country or area *",Sudan
