country,variant,year,medianageofpopulation
702,estimates,1950,19.977
702,estimates,1955,19.436
702,estimates,1960,18.808
702,estimates,1965,18.138
702,estimates,1970,19.729
702,estimates,1975,21.946
702,estimates,1980,24.512
702,estimates,1985,27.324
702,estimates,1990,29.335
702,estimates,1995,31.845
702,estimates,2000,34.136
702,estimates,2005,35.851
702,estimates,2010,37.346
702,constant_fertility,2015,40.028
702,constant_mortality,2015,40.028
702,estimates,2015,40.028
702,high_variant,2015,40.028
702,instant_replacement,2015,40.028
702,low_variant,2015,40.028
702,medium_variant,2015,40.028
702,momentum,2015,40.028
702,no_change,2015,40.028
702,zero_migration,2015,40.028
702,constant_fertility,2020,42.473
702,constant_mortality,2020,42.372
702,high_variant,2020,42.169
702,instant_replacement,2020,41.543
702,low_variant,2020,42.714
702,medium_variant,2020,42.442
702,momentum,2020,41.809
702,no_change,2020,42.403
702,zero_migration,2020,42.807
702,constant_fertility,2025,44.988
702,constant_mortality,2025,44.665
702,high_variant,2025,44.153
702,instant_replacement,2025,43.035
702,low_variant,2025,45.59
702,medium_variant,2025,44.896
702,momentum,2025,43.34
702,no_change,2025,44.756
702,zero_migration,2025,45.487
702,constant_fertility,2030,47.13
702,constant_mortality,2030,46.499
702,high_variant,2030,45.697
702,instant_replacement,2030,44.242
702,low_variant,2030,48.227
702,medium_variant,2030,46.962
702,momentum,2030,44.487
702,no_change,2030,46.668
702,zero_migration,2030,47.851
702,constant_fertility,2035,49.038
702,constant_mortality,2035,47.922
702,high_variant,2035,46.861
702,instant_replacement,2035,45.093
702,low_variant,2035,50.602
702,medium_variant,2035,48.758
702,momentum,2035,45.125
702,no_change,2035,48.203
702,zero_migration,2035,50.024
702,constant_fertility,2040,50.596
702,constant_mortality,2040,49.024
702,high_variant,2040,47.932
702,instant_replacement,2040,46.014
702,low_variant,2040,52.578
702,medium_variant,2040,50.21
702,momentum,2040,45.809
702,no_change,2040,49.394
702,zero_migration,2040,51.754
702,constant_fertility,2045,52.12
702,constant_mortality,2045,50.062
702,high_variant,2045,48.841
702,instant_replacement,2045,46.483
702,low_variant,2045,54.339
702,medium_variant,2045,51.643
702,momentum,2045,45.917
702,no_change,2045,50.542
702,zero_migration,2045,53.395
702,constant_fertility,2050,53.447
702,constant_mortality,2050,50.742
702,high_variant,2050,49.285
702,instant_replacement,2050,46.179
702,low_variant,2050,56.088
702,medium_variant,2050,52.816
702,momentum,2050,44.958
702,no_change,2050,51.378
702,zero_migration,2050,54.976
702,constant_fertility,2055,54.564
702,constant_mortality,2055,51.066
702,high_variant,2055,49.123
702,instant_replacement,2055,45.118
702,low_variant,2055,57.682
702,medium_variant,2055,53.719
702,momentum,2055,42.767
702,no_change,2055,51.918
702,zero_migration,2055,56.237
702,constant_fertility,2060,55.394
702,constant_mortality,2060,51.106
702,high_variant,2060,48.485
702,instant_replacement,2060,44.045
702,low_variant,2060,59.163
702,medium_variant,2060,54.324
702,momentum,2060,41.912
702,no_change,2060,52.214
702,zero_migration,2060,57.157
702,constant_fertility,2065,56.022
702,constant_mortality,2065,51.024
702,high_variant,2065,47.906
702,instant_replacement,2065,44.503
702,low_variant,2065,60.472
702,medium_variant,2065,54.708
702,momentum,2065,42.027
702,no_change,2065,52.396
702,zero_migration,2065,57.773
702,constant_fertility,2070,56.603
702,constant_mortality,2070,50.904
702,high_variant,2070,47.816
702,instant_replacement,2070,44.882
702,low_variant,2070,61.642
702,medium_variant,2070,55.024
702,momentum,2070,42.092
702,no_change,2070,52.53
702,zero_migration,2070,58.201
702,constant_fertility,2075,57.139
702,constant_mortality,2075,50.789
702,high_variant,2075,47.973
702,instant_replacement,2075,45.139
702,low_variant,2075,62.8
702,medium_variant,2075,55.299
702,momentum,2075,41.962
702,no_change,2075,52.623
702,zero_migration,2075,58.531
702,constant_fertility,2080,57.655
702,constant_mortality,2080,50.734
702,high_variant,2080,48.184
702,instant_replacement,2080,45.157
702,low_variant,2080,63.848
702,medium_variant,2080,55.584
702,momentum,2080,41.466
702,no_change,2080,52.726
702,zero_migration,2080,58.774
702,constant_fertility,2085,58.18
702,constant_mortality,2085,50.68
702,high_variant,2085,48.239
702,instant_replacement,2085,44.936
702,low_variant,2085,64.486
702,medium_variant,2085,55.922
702,momentum,2085,40.865
702,no_change,2085,52.841
702,zero_migration,2085,59.092
702,constant_fertility,2090,58.722
702,constant_mortality,2090,50.582
702,high_variant,2090,48.152
702,instant_replacement,2090,44.817
702,low_variant,2090,64.784
702,medium_variant,2090,56.254
702,momentum,2090,40.751
702,no_change,2090,52.926
702,zero_migration,2090,59.459
702,constant_fertility,2095,59.227
702,constant_mortality,2095,50.461
702,high_variant,2095,48.078
702,instant_replacement,2095,45.106
702,low_variant,2095,64.871
702,medium_variant,2095,56.529
702,momentum,2095,41.09
702,no_change,2095,52.984
702,zero_migration,2095,59.748
702,constant_fertility,2100,59.719
702,constant_mortality,2100,50.363
702,high_variant,2100,48.216
702,instant_replacement,2100,45.713
702,low_variant,2100,65.057
702,medium_variant,2100,56.795
702,momentum,2100,41.511
702,no_change,2100,53.043
702,zero_migration,2100,59.968
702,constant_fertility,"Region, subregion, country or area *",Singapore
702,constant_mortality,"Region, subregion, country or area *",Singapore
702,estimates,"Region, subregion, country or area *",Singapore
702,high_variant,"Region, subregion, country or area *",Singapore
702,instant_replacement,"Region, subregion, country or area *",Singapore
702,low_variant,"Region, subregion, country or area *",Singapore
702,medium_variant,"Region, subregion, country or area *",Singapore
702,momentum,"Region, subregion, country or area *",Singapore
702,no_change,"Region, subregion, country or area *",Singapore
702,zero_migration,"Region, subregion, country or area *",Singapore
