country,variant,year,medianageofpopulation
762,estimates,1950,22.331
762,estimates,1955,22.357
762,estimates,1960,21.57
762,estimates,1965,18.553
762,estimates,1970,17.056
762,estimates,1975,17.615
762,estimates,1980,18.203
762,estimates,1985,18.383
762,estimates,1990,18.081
762,estimates,1995,17.818
762,estimates,2000,18.307
762,estimates,2005,19.816
762,estimates,2010,21.333
762,constant_fertility,2015,22.394
762,constant_mortality,2015,22.394
762,estimates,2015,22.394
762,high_variant,2015,22.394
762,instant_replacement,2015,22.394
762,low_variant,2015,22.394
762,medium_variant,2015,22.394
762,momentum,2015,22.394
762,no_change,2015,22.394
762,zero_migration,2015,22.394
762,constant_fertility,2020,23.066
762,constant_mortality,2020,23.298
762,high_variant,2020,23.016
762,instant_replacement,2020,24.503
762,low_variant,2020,23.562
762,medium_variant,2020,23.289
762,momentum,2020,24.539
762,no_change,2020,23.076
762,zero_migration,2020,23.356
762,constant_fertility,2025,23.415
762,constant_mortality,2025,24.139
762,high_variant,2025,23.354
762,instant_replacement,2025,26.47
762,low_variant,2025,24.879
762,medium_variant,2025,24.116
762,momentum,2025,26.509
762,no_change,2025,23.444
762,zero_migration,2025,24.263
762,constant_fertility,2030,23.6
762,constant_mortality,2030,24.819
762,high_variant,2030,23.628
762,instant_replacement,2030,28.187
762,low_variant,2030,26.166
762,medium_variant,2030,24.793
762,momentum,2030,28.192
762,no_change,2030,23.641
762,zero_migration,2030,24.984
762,constant_fertility,2035,24.059
762,constant_mortality,2035,25.973
762,high_variant,2035,24.308
762,instant_replacement,2035,29.619
762,low_variant,2035,27.727
762,medium_variant,2035,25.952
762,momentum,2035,29.574
762,no_change,2035,24.103
762,zero_migration,2035,26.16
762,constant_fertility,2040,24.583
762,constant_mortality,2040,27.282
762,high_variant,2040,25.156
762,instant_replacement,2040,31.383
762,low_variant,2040,29.386
762,medium_variant,2040,27.282
762,momentum,2040,31.205
762,no_change,2040,24.625
762,zero_migration,2040,27.45
762,constant_fertility,2045,25.015
762,constant_mortality,2045,28.553
762,high_variant,2045,26.103
762,instant_replacement,2045,33.409
762,low_variant,2045,31.378
762,medium_variant,2045,28.589
762,momentum,2045,33.07
762,no_change,2045,25.04
762,zero_migration,2045,28.732
762,constant_fertility,2050,25.253
762,constant_mortality,2050,29.786
762,high_variant,2050,26.933
762,instant_replacement,2050,35.688
762,low_variant,2050,33.34
762,medium_variant,2050,29.888
762,momentum,2050,35.073
762,no_change,2050,25.236
762,zero_migration,2050,30.009
762,constant_fertility,2055,25.312
762,constant_mortality,2055,30.92
762,high_variant,2055,27.699
762,instant_replacement,2055,36.843
762,low_variant,2055,35.313
762,medium_variant,2055,31.134
762,momentum,2055,35.603
762,no_change,2055,25.233
762,zero_migration,2055,31.247
762,constant_fertility,2060,25.372
762,constant_mortality,2060,31.92
762,high_variant,2060,28.435
762,instant_replacement,2060,37.514
762,low_variant,2060,37.12
762,medium_variant,2060,32.294
762,momentum,2060,36.01
762,no_change,2060,25.217
762,zero_migration,2060,32.407
762,constant_fertility,2065,25.518
762,constant_mortality,2065,32.824
762,high_variant,2065,29.161
762,instant_replacement,2065,38.097
762,low_variant,2065,38.775
762,medium_variant,2065,33.379
762,momentum,2065,36.312
762,no_change,2065,25.284
762,zero_migration,2065,33.495
762,constant_fertility,2070,25.702
762,constant_mortality,2070,33.712
762,high_variant,2070,29.952
762,instant_replacement,2070,38.707
762,low_variant,2070,40.227
762,medium_variant,2070,34.447
762,momentum,2070,36.672
762,no_change,2070,25.387
762,zero_migration,2070,34.556
762,constant_fertility,2075,25.851
762,constant_mortality,2075,34.671
762,high_variant,2075,30.885
762,instant_replacement,2075,39.486
762,low_variant,2075,41.738
762,medium_variant,2075,35.638
762,momentum,2075,37.123
762,no_change,2075,25.448
762,zero_migration,2075,35.718
762,constant_fertility,2080,25.95
762,constant_mortality,2080,35.731
762,high_variant,2080,31.835
762,instant_replacement,2080,40.389
762,low_variant,2080,43.355
762,medium_variant,2080,36.939
762,momentum,2080,37.495
762,no_change,2080,25.451
762,zero_migration,2080,36.967
762,constant_fertility,2085,26.033
762,constant_mortality,2085,36.739
762,high_variant,2085,32.769
762,instant_replacement,2085,41.075
762,low_variant,2085,45.086
762,medium_variant,2085,38.256
762,momentum,2085,37.578
762,no_change,2085,25.435
762,zero_migration,2085,38.229
762,constant_fertility,2090,26.146
762,constant_mortality,2090,37.622
762,high_variant,2090,33.656
762,instant_replacement,2090,41.381
762,low_variant,2090,46.854
762,medium_variant,2090,39.542
762,momentum,2090,37.385
762,no_change,2090,25.444
762,zero_migration,2090,39.467
762,constant_fertility,2095,26.29
762,constant_mortality,2095,38.34
762,high_variant,2095,34.466
762,instant_replacement,2095,41.442
762,low_variant,2095,48.534
762,medium_variant,2095,40.698
762,momentum,2095,37.203
762,no_change,2095,25.481
762,zero_migration,2095,40.599
762,constant_fertility,2100,26.437
762,constant_mortality,2100,38.925
762,high_variant,2100,35.22
762,instant_replacement,2100,41.563
762,low_variant,2100,50.076
762,medium_variant,2100,41.717
762,momentum,2100,37.195
762,no_change,2100,25.518
762,zero_migration,2100,41.609
762,constant_fertility,"Region, subregion, country or area *",Tajikistan
762,constant_mortality,"Region, subregion, country or area *",Tajikistan
762,estimates,"Region, subregion, country or area *",Tajikistan
762,high_variant,"Region, subregion, country or area *",Tajikistan
762,instant_replacement,"Region, subregion, country or area *",Tajikistan
762,low_variant,"Region, subregion, country or area *",Tajikistan
762,medium_variant,"Region, subregion, country or area *",Tajikistan
762,momentum,"Region, subregion, country or area *",Tajikistan
762,no_change,"Region, subregion, country or area *",Tajikistan
762,zero_migration,"Region, subregion, country or area *",Tajikistan
