country,variant,year,medianageofpopulation
404,estimates,1950,19.988
404,estimates,1955,18.931
404,estimates,1960,17.171
404,estimates,1965,15.846
404,estimates,1970,15.45
404,estimates,1975,15.168
404,estimates,1980,15.015
404,estimates,1985,15.016
404,estimates,1990,15.451
404,estimates,1995,16.434
404,estimates,2000,17.046
404,estimates,2005,17.637
404,estimates,2010,18.175
404,constant_fertility,2015,18.958
404,constant_mortality,2015,18.958
404,estimates,2015,18.958
404,high_variant,2015,18.958
404,instant_replacement,2015,18.958
404,low_variant,2015,18.958
404,medium_variant,2015,18.958
404,momentum,2015,18.958
404,no_change,2015,18.958
404,zero_migration,2015,18.958
404,constant_fertility,2020,19.697
404,constant_mortality,2020,19.956
404,high_variant,2020,19.747
404,instant_replacement,2020,21.468
404,low_variant,2020,20.192
404,medium_variant,2020,19.957
404,momentum,2020,21.437
404,no_change,2020,19.697
404,zero_migration,2020,19.97
404,constant_fertility,2025,20.361
404,constant_mortality,2025,21.182
404,high_variant,2025,20.586
404,instant_replacement,2025,23.783
404,low_variant,2025,21.782
404,medium_variant,2025,21.184
404,momentum,2025,23.698
404,no_change,2025,20.367
404,zero_migration,2025,21.205
404,constant_fertility,2030,20.938
404,constant_mortality,2030,22.442
404,high_variant,2030,21.436
404,instant_replacement,2030,25.96
404,low_variant,2030,23.478
404,medium_variant,2030,22.457
404,momentum,2030,25.764
404,no_change,2030,20.942
404,zero_migration,2030,22.482
404,constant_fertility,2035,21.194
404,constant_mortality,2035,23.652
404,high_variant,2035,22.192
404,instant_replacement,2035,28.12
404,low_variant,2035,25.22
404,medium_variant,2035,23.702
404,momentum,2035,27.797
404,no_change,2035,21.18
404,zero_migration,2035,23.73
404,constant_fertility,2040,21.466
404,constant_mortality,2040,24.778
404,high_variant,2040,22.999
404,instant_replacement,2040,30.308
404,low_variant,2040,27.023
404,medium_variant,2040,24.886
404,momentum,2040,29.79
404,no_change,2040,21.408
404,zero_migration,2040,24.915
404,constant_fertility,2045,21.781
404,constant_mortality,2045,25.942
404,high_variant,2045,23.908
404,instant_replacement,2045,32.641
404,low_variant,2045,28.796
404,medium_variant,2045,26.161
404,momentum,2045,31.887
404,no_change,2045,21.659
404,zero_migration,2045,26.192
404,constant_fertility,2050,22.071
404,constant_mortality,2050,27.094
404,high_variant,2050,24.848
404,instant_replacement,2050,34.937
404,low_variant,2050,30.546
404,medium_variant,2050,27.447
404,momentum,2050,33.236
404,no_change,2050,21.874
404,zero_migration,2050,27.478
404,constant_fertility,2055,22.293
404,constant_mortality,2055,28.222
404,high_variant,2055,25.884
404,instant_replacement,2055,35.437
404,low_variant,2055,32.308
404,medium_variant,2055,28.738
404,momentum,2055,33.418
404,no_change,2055,22.011
404,zero_migration,2055,28.769
404,constant_fertility,2060,22.435
404,constant_mortality,2060,29.329
404,high_variant,2060,26.87
404,instant_replacement,2060,36.169
404,low_variant,2060,34.047
404,medium_variant,2060,30.037
404,momentum,2060,33.826
404,no_change,2060,22.065
404,zero_migration,2060,30.069
404,constant_fertility,2065,22.528
404,constant_mortality,2065,30.433
404,high_variant,2065,27.815
404,instant_replacement,2065,37.061
404,low_variant,2065,35.775
404,medium_variant,2065,31.393
404,momentum,2065,34.396
404,no_change,2065,22.075
404,zero_migration,2065,31.423
404,constant_fertility,2070,22.604
404,constant_mortality,2070,31.519
404,high_variant,2070,28.734
404,instant_replacement,2070,38.052
404,low_variant,2070,37.547
404,medium_variant,2070,32.717
404,momentum,2070,35.058
404,no_change,2070,22.077
404,zero_migration,2070,32.744
404,constant_fertility,2075,22.679
404,constant_mortality,2075,32.561
404,high_variant,2075,29.647
404,instant_replacement,2075,39.055
404,low_variant,2075,39.32
404,medium_variant,2075,34.017
404,momentum,2075,35.587
404,no_change,2075,22.085
404,zero_migration,2075,34.041
404,constant_fertility,2080,22.749
404,constant_mortality,2080,33.554
404,high_variant,2080,30.6
404,instant_replacement,2080,39.914
404,low_variant,2080,41.092
404,medium_variant,2080,35.294
404,momentum,2080,35.777
404,no_change,2080,22.094
404,zero_migration,2080,35.315
404,constant_fertility,2085,22.809
404,constant_mortality,2085,34.492
404,high_variant,2085,31.556
404,instant_replacement,2085,40.405
404,low_variant,2085,42.793
404,medium_variant,2085,36.554
404,momentum,2085,35.641
404,no_change,2085,22.097
404,zero_migration,2085,36.571
404,constant_fertility,2090,22.861
404,constant_mortality,2090,35.38
404,high_variant,2090,32.477
404,instant_replacement,2090,40.558
404,low_variant,2090,44.417
404,medium_variant,2090,37.762
404,momentum,2090,35.397
404,no_change,2090,22.095
404,zero_migration,2090,37.775
404,constant_fertility,2095,22.909
404,constant_mortality,2095,36.215
404,high_variant,2095,33.354
404,instant_replacement,2095,40.585
404,low_variant,2095,45.925
404,medium_variant,2095,38.916
404,momentum,2095,35.282
404,no_change,2095,22.095
404,zero_migration,2095,38.927
404,constant_fertility,2100,22.958
404,constant_mortality,2100,36.99
404,high_variant,2100,34.18
404,instant_replacement,2100,40.709
404,low_variant,2100,47.328
404,medium_variant,2100,40.022
404,momentum,2100,35.338
404,no_change,2100,22.098
404,zero_migration,2100,40.031
404,constant_fertility,"Region, subregion, country or area *",Kenya
404,constant_mortality,"Region, subregion, country or area *",Kenya
404,estimates,"Region, subregion, country or area *",Kenya
404,high_variant,"Region, subregion, country or area *",Kenya
404,instant_replacement,"Region, subregion, country or area *",Kenya
404,low_variant,"Region, subregion, country or area *",Kenya
404,medium_variant,"Region, subregion, country or area *",Kenya
404,momentum,"Region, subregion, country or area *",Kenya
404,no_change,"Region, subregion, country or area *",Kenya
404,zero_migration,"Region, subregion, country or area *",Kenya
