country,variant,year,medianageofpopulation
417,estimates,1950,25.326
417,estimates,1955,25.329
417,estimates,1960,24.006
417,estimates,1965,21.638
417,estimates,1970,19.35
417,estimates,1975,19.572
417,estimates,1980,20.918
417,estimates,1985,21.743
417,estimates,1990,21.765
417,estimates,1995,21.575
417,estimates,2000,22.527
417,estimates,2005,23.832
417,estimates,2010,24.0
417,constant_fertility,2015,25.26
417,constant_mortality,2015,25.26
417,estimates,2015,25.26
417,high_variant,2015,25.26
417,instant_replacement,2015,25.26
417,low_variant,2015,25.26
417,medium_variant,2015,25.26
417,momentum,2015,25.26
417,no_change,2015,25.26
417,zero_migration,2015,25.26
417,constant_fertility,2020,26.096
417,constant_mortality,2020,26.324
417,high_variant,2020,26.058
417,instant_replacement,2020,27.235
417,low_variant,2020,26.623
417,medium_variant,2020,26.341
417,momentum,2020,27.173
417,no_change,2020,26.08
417,zero_migration,2020,26.322
417,constant_fertility,2025,26.455
417,constant_mortality,2025,27.147
417,high_variant,2025,26.375
417,instant_replacement,2025,29.055
417,low_variant,2025,28.052
417,medium_variant,2025,27.213
417,momentum,2025,28.849
417,no_change,2025,26.392
417,zero_migration,2025,27.19
417,constant_fertility,2030,26.179
417,constant_mortality,2030,27.576
417,high_variant,2030,26.104
417,instant_replacement,2030,30.462
417,low_variant,2030,29.379
417,medium_variant,2030,27.742
417,momentum,2030,30.103
417,no_change,2030,26.022
417,zero_migration,2030,27.757
417,constant_fertility,2035,26.28
417,constant_mortality,2035,28.06
417,high_variant,2035,26.418
417,instant_replacement,2035,31.257
417,low_variant,2035,30.235
417,medium_variant,2035,28.3
417,momentum,2035,30.714
417,no_change,2035,26.052
417,zero_migration,2035,28.337
417,constant_fertility,2040,26.907
417,constant_mortality,2040,29.059
417,high_variant,2040,27.32
417,instant_replacement,2040,32.463
417,low_variant,2040,31.815
417,medium_variant,2040,29.367
417,momentum,2040,31.781
417,no_change,2040,26.617
417,zero_migration,2040,29.353
417,constant_fertility,2045,27.481
417,constant_mortality,2045,30.544
417,high_variant,2045,28.302
417,instant_replacement,2045,34.11
417,low_variant,2045,33.726
417,medium_variant,2045,31.005
417,momentum,2045,33.256
417,no_change,2045,27.061
417,zero_migration,2045,30.854
417,constant_fertility,2050,27.796
417,constant_mortality,2050,31.802
417,high_variant,2050,29.171
417,instant_replacement,2050,36.311
417,low_variant,2050,36.092
417,medium_variant,2050,32.475
417,momentum,2050,34.997
417,no_change,2050,27.2
417,zero_migration,2050,32.189
417,constant_fertility,2055,27.851
417,constant_mortality,2055,32.86
417,high_variant,2055,29.884
417,instant_replacement,2055,37.768
417,low_variant,2055,38.333
417,medium_variant,2055,33.827
417,momentum,2055,35.323
417,no_change,2055,27.058
417,zero_migration,2055,33.412
417,constant_fertility,2060,27.819
417,constant_mortality,2060,33.69
417,high_variant,2060,30.5
