country,variant,year,medianageofpopulation
316,estimates,1950,22.845
316,estimates,1955,22.315
316,estimates,1960,21.205
316,estimates,1965,20.941
316,estimates,1970,20.744
316,estimates,1975,21.568
316,estimates,1980,22.571
316,estimates,1985,23.922
316,estimates,1990,25.181
316,estimates,1995,26.277
316,estimates,2000,27.309
316,estimates,2005,28.313
316,estimates,2010,29.223
316,constant_fertility,2015,30.142
316,constant_mortality,2015,30.142
316,estimates,2015,30.142
316,high_variant,2015,30.142
316,instant_replacement,2015,30.142
316,low_variant,2015,30.142
316,medium_variant,2015,30.142
316,momentum,2015,30.142
316,no_change,2015,30.142
316,zero_migration,2015,30.142
316,constant_fertility,2020,31.282
316,constant_mortality,2020,31.362
316,high_variant,2020,31.111
316,instant_replacement,2020,31.713
316,low_variant,2020,31.737
316,medium_variant,2020,31.424
316,momentum,2020,31.636
316,no_change,2020,31.22
316,zero_migration,2020,31.414
316,constant_fertility,2025,32.472
316,constant_mortality,2025,32.669
316,high_variant,2025,32.088
316,instant_replacement,2025,33.27
316,low_variant,2025,33.594
316,medium_variant,2025,32.841
316,momentum,2025,33.055
316,no_change,2025,32.299
316,zero_migration,2025,32.812
316,constant_fertility,2030,33.674
316,constant_mortality,2030,34.014
316,high_variant,2030,33.041
316,instant_replacement,2030,34.844
316,low_variant,2030,35.701
316,medium_variant,2030,34.356
316,momentum,2030,34.416
316,no_change,2030,33.332
316,zero_migration,2030,34.292
316,constant_fertility,2035,34.847
316,constant_mortality,2035,35.358
316,high_variant,2035,34.012
316,instant_replacement,2035,36.438
316,low_variant,2035,37.872
316,medium_variant,2035,35.944
316,momentum,2035,35.705
316,no_change,2035,34.263
316,zero_migration,2035,35.83
316,constant_fertility,2040,35.871
316,constant_mortality,2040,36.601
316,high_variant,2040,34.885
316,instant_replacement,2040,37.948
316,low_variant,2040,40.064
316,medium_variant,2040,37.489
316,momentum,2040,36.84
316,no_change,2040,34.985
316,zero_migration,2040,37.313
316,constant_fertility,2045,36.52
316,constant_mortality,2045,37.636
316,high_variant,2045,35.376
316,instant_replacement,2045,39.353
316,low_variant,2045,42.265
316,medium_variant,2045,38.921
316,momentum,2045,37.757
316,no_change,2045,35.241
316,zero_migration,2045,38.664
316,constant_fertility,2050,36.848
316,constant_mortality,2050,38.489
316,high_variant,2050,35.573
316,instant_replacement,2050,40.517
316,low_variant,2050,44.461
316,medium_variant,2050,40.135
316,momentum,2050,38.477
316,no_change,2050,35.212
316,zero_migration,2050,39.813
316,constant_fertility,2055,37.132
316,constant_mortality,2055,39.271
316,high_variant,2055,36.033
316,instant_replacement,2055,41.55
316,low_variant,2055,46.58
316,medium_variant,2055,41.245
316,momentum,2055,38.999
316,no_change,2055,35.294
316,zero_migration,2055,40.866
316,constant_fertility,2060,37.528
316,constant_mortality,2060,40.084
316,high_variant,2060,36.694
316,instant_replacement,2060,42.181
316,low_variant,2060,48.738
316,medium_variant,2060,42.352
316,momentum,2060,39.132
316,no_change,2060,35.527
316,zero_migration,2060,41.913
316,constant_fertility,2065,38.011
316,constant_mortality,2065,40.978
316,high_variant,2065,37.492
316,instant_replacement,2065,42.704
316,low_variant,2065,50.948
316,medium_variant,2065,43.519
316,momentum,2065,39.413
316,no_change,2065,35.798
316,zero_migration,2065,43.007
316,constant_fertility,2070,38.486
316,constant_mortality,2070,41.842
316,high_variant,2070,38.31
316,instant_replacement,2070,43.39
316,low_variant,2070,52.989
316,medium_variant,2070,44.76
316,momentum,2070,39.755
316,no_change,2070,35.972
316,zero_migration,2070,44.148
316,constant_fertility,2075,38.849
316,constant_mortality,2075,42.585
316,high_variant,2075,38.996
316,instant_replacement,2075,44.147
316,low_variant,2075,54.926
316,medium_variant,2075,45.992
316,momentum,2075,40.049
316,no_change,2075,35.988
316,zero_migration,2075,45.276
316,constant_fertility,2080,39.07
316,constant_mortality,2080,43.133
316,high_variant,2080,39.478
316,instant_replacement,2080,44.852
316,low_variant,2080,56.607
316,medium_variant,2080,47.095
316,momentum,2080,40.198
316,no_change,2080,35.895
316,zero_migration,2080,46.278
316,constant_fertility,2085,39.206
316,constant_mortality,2085,43.48
316,high_variant,2085,39.798
316,instant_replacement,2085,45.369
316,low_variant,2085,58.08
316,medium_variant,2085,48.014
316,momentum,2085,40.183
316,no_change,2085,35.803
316,zero_migration,2085,47.115
316,constant_fertility,2090,39.342
316,constant_mortality,2090,43.704
316,high_variant,2090,40.118
316,instant_replacement,2090,45.644
316,low_variant,2090,59.341
316,medium_variant,2090,48.736
316,momentum,2090,40.06
316,no_change,2090,35.782
316,zero_migration,2090,47.793
