country,variant,year,medianageofpopulation
140,estimates,1950,22.525
140,estimates,1955,22.073
140,estimates,1960,21.437
140,estimates,1965,20.808
140,estimates,1970,20.046
140,estimates,1975,19.292
140,estimates,1980,18.938
140,estimates,1985,18.852
140,estimates,1990,18.372
140,estimates,1995,18.571
140,estimates,2000,18.648
140,estimates,2005,18.609
140,estimates,2010,18.482
140,constant_fertility,2015,17.767
140,constant_mortality,2015,17.767
140,estimates,2015,17.767
140,high_variant,2015,17.767
140,instant_replacement,2015,17.767
140,low_variant,2015,17.767
140,medium_variant,2015,17.767
140,momentum,2015,17.767
140,no_change,2015,17.767
140,zero_migration,2015,17.767
140,constant_fertility,2020,18.114
140,constant_mortality,2020,18.322
140,high_variant,2020,18.161
140,instant_replacement,2020,19.811
140,low_variant,2020,18.498
140,medium_variant,2020,18.33
140,momentum,2020,20.065
140,no_change,2020,18.111
140,zero_migration,2020,18.676
140,constant_fertility,2025,18.644
140,constant_mortality,2025,19.32
140,high_variant,2025,18.873
140,instant_replacement,2025,22.255
140,low_variant,2025,19.756
140,medium_variant,2025,19.314
140,momentum,2025,22.262
140,no_change,2025,18.673
140,zero_migration,2025,19.571
140,constant_fertility,2030,18.808
140,constant_mortality,2030,20.29
140,high_variant,2030,19.42
140,instant_replacement,2030,24.394
140,low_variant,2030,21.137
140,medium_variant,2030,20.255
140,momentum,2030,24.092
140,no_change,2030,18.902
140,zero_migration,2030,20.439
140,constant_fertility,2035,18.675
140,constant_mortality,2035,21.259
140,high_variant,2035,19.911
140,instant_replacement,2035,26.525
140,low_variant,2035,22.516
140,medium_variant,2035,21.21
140,momentum,2035,25.79
140,no_change,2035,18.825
140,zero_migration,2035,21.335
140,constant_fertility,2040,18.567
140,constant_mortality,2040,22.175
140,high_variant,2040,20.589
140,instant_replacement,2040,28.694
140,low_variant,2040,23.908
140,medium_variant,2040,22.17
140,momentum,2040,27.508
140,no_change,2040,18.711
140,zero_migration,2040,22.311
140,constant_fertility,2045,18.658
140,constant_mortality,2045,23.182
140,high_variant,2045,21.54
140,instant_replacement,2045,31.043
140,low_variant,2045,25.288
140,medium_variant,2045,23.26
140,momentum,2045,28.709
140,no_change,2045,18.796
140,zero_migration,2045,23.437
140,constant_fertility,2050,18.824
140,constant_mortality,2050,24.317
140,high_variant,2050,22.62
140,instant_replacement,2050,32.161
140,low_variant,2050,26.899
140,medium_variant,2050,24.492
140,momentum,2050,28.422
140,no_change,2050,18.975
140,zero_migration,2050,24.701
140,constant_fertility,2055,18.934
140,constant_mortality,2055,25.593
140,high_variant,2055,23.716
140,instant_replacement,2055,32.691
140,low_variant,2055,28.596
140,medium_variant,2055,25.9
140,momentum,2055,28.726
140,no_change,2055,19.115
140,zero_migration,2055,26.11
140,constant_fertility,2060,18.963
140,constant_mortality,2060,26.903
140,high_variant,2060,24.769
140,instant_replacement,2060,33.54
140,low_variant,2060,30.374
140,medium_variant,2060,27.342
140,momentum,2060,29.305
140,no_change,2060,19.172
140,zero_migration,2060,27.514
140,constant_fertility,2065,18.954
140,constant_mortality,2065,28.151
140,high_variant,2065,25.808
140,instant_replacement,2065,34.6
140,low_variant,2065,32.266
140,medium_variant,2065,28.757
140,momentum,2065,29.967
140,no_change,2065,19.179
140,zero_migration,2065,28.889
140,constant_fertility,2070,18.96
140,constant_mortality,2070,29.32
140,high_variant,2070,26.813
140,instant_replacement,2070,35.833
140,low_variant,2070,34.149
140,medium_variant,2070,30.138
140,momentum,2070,30.496
140,no_change,2070,19.182
140,zero_migration,2070,30.228
140,constant_fertility,2075,18.988
140,constant_mortality,2075,30.401
140,high_variant,2075,27.803
140,instant_replacement,2075,36.958
140,low_variant,2075,36.031
140,medium_variant,2075,31.506
140,momentum,2075,30.667
140,no_change,2075,19.194
140,zero_migration,2075,31.56
140,constant_fertility,2080,19.026
140,constant_mortality,2080,31.407
140,high_variant,2080,28.776
140,instant_replacement,2080,37.81
140,low_variant,2080,37.846
140,medium_variant,2080,32.824
140,momentum,2080,30.512
140,no_change,2080,19.207
140,zero_migration,2080,32.854
140,constant_fertility,2085,19.061
140,constant_mortality,2085,32.337
140,high_variant,2085,29.729
140,instant_replacement,2085,38.273
140,low_variant,2085,39.581
140,medium_variant,2085,34.087
140,momentum,2085,30.291
140,no_change,2085,19.213
140,zero_migration,2085,34.106
140,constant_fertility,2090,19.095
140,constant_mortality,2090,33.208
140,high_variant,2090,30.693
140,instant_replacement,2090,38.412
140,low_variant,2090,41.213
140,medium_variant,2090,35.316
140,momentum,2090,30.218
140,no_change,2090,19.214
140,zero_migration,2090,35.337
140,constant_fertility,2095,19.131
140,constant_mortality,2095,34.025
140,high_variant,2095,31.614
140,instant_replacement,2095,38.518
140,low_variant,2095,42.762
140,medium_variant,2095,36.529
140,momentum,2095,30.281
140,no_change,2095,19.217
140,zero_migration,2095,36.547
140,constant_fertility,2100,19.172
140,constant_mortality,2100,34.781
140,high_variant,2100,32.478
140,instant_replacement,2100,38.79
140,low_variant,2100,44.254
140,medium_variant,2100,37.691
140,momentum,2100,30.373
140,no_change,2100,19.222
140,zero_migration,2100,37.703
140,constant_fertility,"Region, subregion, country or area *",Central African Republic
140,constant_mortality,"Region, subregion, country or area *",Central African Republic
140,estimates,"Region, subregion, country or area *",Central African Republic
140,high_variant,"Region, subregion, country or area *",Central African Republic
140,instant_replacement,"Region, subregion, country or area *",Central African Republic
140,low_variant,"Region, subregion, country or area *",Central African Republic
140,medium_variant,"Region, subregion, country or area *",Central African Republic
140,momentum,"Region, subregion, country or area *",Central African Republic
140,no_change,"Region, subregion, country or area *",Central African Republic
140,zero_migration,"Region, subregion, country or area *",Central African Republic
