country,variant,year,medianageofpopulation
528,estimates,1950,28.019
528,estimates,1955,28.482
528,estimates,1960,28.602
528,estimates,1965,28.492
528,estimates,1970,28.551
528,estimates,1975,29.393
528,estimates,1980,31.275
528,estimates,1985,33.107
528,estimates,1990,34.564
528,estimates,1995,36.008
528,estimates,2000,37.526
528,estimates,2005,39.046
528,estimates,2010,40.797
528,constant_fertility,2015,42.07
528,constant_mortality,2015,42.07
528,estimates,2015,42.07
528,high_variant,2015,42.07
528,instant_replacement,2015,42.07
528,low_variant,2015,42.07
528,medium_variant,2015,42.07
528,momentum,2015,42.07
528,no_change,2015,42.07
528,zero_migration,2015,42.07
528,constant_fertility,2020,43.221
528,constant_mortality,2020,43.096
528,high_variant,2020,42.877
528,instant_replacement,2020,42.792
528,low_variant,2020,43.519
528,medium_variant,2020,43.198
528,momentum,2020,42.833
528,no_change,2020,43.12
528,zero_migration,2020,43.345
528,constant_fertility,2025,43.92
528,constant_mortality,2025,43.552
528,high_variant,2025,43.032
528,instant_replacement,2025,43.079
528,low_variant,2025,44.678
528,medium_variant,2025,43.855
528,momentum,2025,43.091
528,no_change,2025,43.616
528,zero_migration,2025,44.187
528,constant_fertility,2030,44.59
528,constant_mortality,2030,43.911
528,high_variant,2030,43.109
528,instant_replacement,2030,43.408
528,low_variant,2030,45.894
528,medium_variant,2030,44.474
528,momentum,2030,43.289
528,no_change,2030,44.027
528,zero_migration,2030,44.959
528,constant_fertility,2035,45.392
528,constant_mortality,2035,44.317
528,high_variant,2035,43.286
528,instant_replacement,2035,43.84
528,low_variant,2035,47.155
528,medium_variant,2035,45.209
528,momentum,2035,43.493
528,no_change,2035,44.498
528,zero_migration,2035,45.84
528,constant_fertility,2040,46.149
528,constant_mortality,2040,44.639
528,high_variant,2040,43.345
528,instant_replacement,2040,44.187
528,low_variant,2040,48.376
528,medium_variant,2040,45.893
528,momentum,2040,43.504
528,no_change,2040,44.904
528,zero_migration,2040,46.618
528,constant_fertility,2045,46.733
528,constant_mortality,2045,44.745
528,high_variant,2045,43.164
528,instant_replacement,2045,44.271
528,low_variant,2045,49.557
528,medium_variant,2045,46.379
528,momentum,2045,43.222
528,no_change,2045,45.097
528,zero_migration,2045,47.184
528,constant_fertility,2050,47.243
528,constant_mortality,2050,44.842
528,high_variant,2050,42.625
528,instant_replacement,2050,44.145
528,low_variant,2050,50.638
528,medium_variant,2050,46.79
528,momentum,2050,42.628
528,no_change,2050,45.307
528,zero_migration,2050,47.614
528,constant_fertility,2055,47.577
528,constant_mortality,2055,44.589
528,high_variant,2055,41.454
528,instant_replacement,2055,43.505
528,low_variant,2055,51.808
528,medium_variant,2055,46.96
528,momentum,2055,41.54
528,no_change,2055,45.225
528,zero_migration,2055,47.85
528,constant_fertility,2060,47.694
528,constant_mortality,2060,44.222
528,high_variant,2060,40.677
528,instant_replacement,2060,43.044
528,low_variant,2060,52.936
528,medium_variant,2060,46.892
528,momentum,2060,41.159
528,no_change,2060,45.015
528,zero_migration,2060,47.814
528,constant_fertility,2065,47.847
528,constant_mortality,2065,44.075
528,high_variant,2065,40.511
528,instant_replacement,2065,43.245
528,low_variant,2065,54.037
528,medium_variant,2065,46.904
528,momentum,2065,41.176
528,no_change,2065,44.98
528,zero_migration,2065,47.802
528,constant_fertility,2070,48.204
528,constant_mortality,2070,44.12
528,high_variant,2070,40.675
528,instant_replacement,2070,43.587
528,low_variant,2070,55.178
528,medium_variant,2070,47.15
528,momentum,2070,41.253
528,no_change,2070,45.128
528,zero_migration,2070,48.02
528,constant_fertility,2075,48.703
528,constant_mortality,2075,44.213
528,high_variant,2075,40.819
528,instant_replacement,2075,43.941
528,low_variant,2075,55.99
528,medium_variant,2075,47.537
528,momentum,2075,41.24
528,no_change,2075,45.317
528,zero_migration,2075,48.382
528,constant_fertility,2080,49.2
528,constant_mortality,2080,44.238
