country,variant,year,medianageofpopulation
4,estimates,1950,19.442
4,estimates,1955,19.18
4,estimates,1960,18.82
4,estimates,1965,18.417
4,estimates,1970,17.913
4,estimates,1975,17.373
4,estimates,1980,16.962
4,estimates,1985,16.322
4,estimates,1990,15.933
4,estimates,1995,16.036
4,estimates,2000,15.679
4,estimates,2005,16.137
4,estimates,2010,16.048
4,constant_fertility,2015,17.338
4,constant_mortality,2015,17.338
4,estimates,2015,17.338
4,high_variant,2015,17.338
4,instant_replacement,2015,17.338
4,low_variant,2015,17.338
4,medium_variant,2015,17.338
4,momentum,2015,17.338
4,no_change,2015,17.338
4,zero_migration,2015,17.338
4,constant_fertility,2020,18.069
4,constant_mortality,2020,18.655
4,high_variant,2020,18.463
4,instant_replacement,2020,20.077
4,low_variant,2020,18.802
4,medium_variant,2020,18.632
4,momentum,2020,20.119
4,no_change,2020,18.101
4,zero_migration,2020,18.707
4,constant_fertility,2025,18.487
4,constant_mortality,2025,20.196
4,high_variant,2025,19.669
4,instant_replacement,2025,22.821
4,low_variant,2025,20.644
4,medium_variant,2025,20.134
4,momentum,2025,22.799
4,no_change,2025,18.578
4,zero_migration,2025,20.257
4,constant_fertility,2030,18.463
4,constant_mortality,2030,21.99
4,high_variant,2030,20.984
4,instant_replacement,2030,25.197
4,low_variant,2030,22.797
4,medium_variant,2030,21.891
4,momentum,2030,25.055
4,no_change,2030,18.656
4,zero_migration,2030,21.982
4,constant_fertility,2035,18.193
4,constant_mortality,2035,23.731
4,high_variant,2035,22.176
4,instant_replacement,2035,27.568
4,low_variant,2035,24.992
4,medium_variant,2035,23.585
4,momentum,2035,27.25
4,no_change,2035,18.444
4,zero_migration,2035,23.639
4,constant_fertility,2040,18.316
4,constant_mortality,2040,25.446
4,high_variant,2040,23.413
4,instant_replacement,2040,29.881
4,low_variant,2040,27.266
4,medium_variant,2040,25.244
4,momentum,2040,29.329
4,no_change,2040,18.573
4,zero_migration,2040,25.246
4,constant_fertility,2045,18.556
4,constant_mortality,2045,27.239
4,high_variant,2045,24.751
4,instant_replacement,2045,32.333
4,low_variant,2045,29.59
4,medium_variant,2045,27.045
4,momentum,2045,31.48
4,no_change,2045,18.822
4,zero_migration,2045,26.989
4,constant_fertility,2050,18.738
4,constant_mortality,2050,29.029
4,high_variant,2050,26.198
4,instant_replacement,2050,34.688
4,low_variant,2050,31.982
4,medium_variant,2050,28.859
4,momentum,2050,32.509
4,no_change,2050,19.028
4,zero_migration,2050,28.748
4,constant_fertility,2055,18.773
4,constant_mortality,2055,30.804
4,high_variant,2055,27.638
4,instant_replacement,2055,34.791
4,low_variant,2055,34.401
4,medium_variant,2055,30.683
4,momentum,2055,32.608
4,no_change,2055,19.096
4,zero_migration,2055,30.521
4,constant_fertility,2060,18.716
4,constant_mortality,2060,32.535
4,high_variant,2060,29.023
4,instant_replacement,2060,35.346
4,low_variant,2060,36.767
4,medium_variant,2060,32.499
4,momentum,2060,33.078
4,no_change,2060,19.06
4,zero_migration,2060,32.297
4,constant_fertility,2065,18.672
4,constant_mortality,2065,34.175
4,high_variant,2065,30.335
4,instant_replacement,2065,36.193
4,low_variant,2065,39.064
4,medium_variant,2065,34.255
4,momentum,2065,33.716
4,no_change,2065,19.019
4,zero_migration,2065,34.013
4,constant_fertility,2070,18.679
4,constant_mortality,2070,35.71
4,high_variant,2070,31.57
4,instant_replacement,2070,37.192
4,low_variant,2070,41.229
4,medium_variant,2070,35.945
4,momentum,2070,34.436
4,no_change,2070,19.018
4,zero_migration,2070,35.663
4,constant_fertility,2075,18.714
4,constant_mortality,2075,37.096
4,high_variant,2075,32.688
4,instant_replacement,2075,38.201
4,low_variant,2075,43.285
4,medium_variant,2075,37.523
4,momentum,2075,35.036
4,no_change,2075,19.043
4,zero_migration,2075,37.199
4,constant_fertility,2080,18.74
4,constant_mortality,2080,38.305
4,high_variant,2080,33.678
4,instant_replacement,2080,39.03
4,low_variant,2080,45.23
4,medium_variant,2080,38.965
4,momentum,2080,35.188
4,no_change,2080,19.061
4,zero_migration,2080,38.594
4,constant_fertility,2085,18.748
4,constant_mortality,2085,39.324
4,high_variant,2085,34.554
4,instant_replacement,2085,39.382
4,low_variant,2085,47.005
4,medium_variant,2085,40.26
4,momentum,2085,34.892
4,no_change,2085,19.059
4,zero_migration,2085,39.842
4,constant_fertility,2090,18.752
4,constant_mortality,2090,40.139
4,high_variant,2090,35.339
4,instant_replacement,2090,39.212
4,low_variant,2090,48.625
4,medium_variant,2090,41.369
4,momentum,2090,34.495
4,no_change,2090,19.047
4,zero_migration,2090,40.92
4,constant_fertility,2095,18.77
4,constant_mortality,2095,40.765
4,high_variant,2095,36.044
4,instant_replacement,2095,38.954
4,low_variant,2095,50.102
4,medium_variant,2095,42.336
4,momentum,2095,34.381
4,no_change,2095,19.04
4,zero_migration,2095,41.866
4,constant_fertility,2100,18.803
4,constant_mortality,2100,41.25
4,high_variant,2100,36.657
4,instant_replacement,2100,39.054
4,low_variant,2100,51.33
4,medium_variant,2100,43.188
4,momentum,2100,34.545
4,no_change,2100,19.042
4,zero_migration,2100,42.713
