variant,country,year,birthper1000population
estimates,4,1950,50
estimates,4,1951,50.082
estimates,4,1952,50.244
estimates,4,1953,50.399
estimates,4,1954,50.546
estimates,4,1955,50.688
estimates,4,1956,50.822
estimates,4,1957,50.95
estimates,4,1958,51.071
estimates,4,1959,51.185
estimates,4,1960,51.293
estimates,4,1961,51.395
estimates,4,1962,51.488
estimates,4,1963,51.572
estimates,4,1964,51.644
estimates,4,1965,51.7
estimates,4,1966,51.736
estimates,4,1967,51.749
estimates,4,1968,51.738
estimates,4,1969,51.704
estimates,4,1970,51.648
estimates,4,1971,51.57
estimates,4,1972,51.476
estimates,4,1973,51.371
estimates,4,1974,51.258
estimates,4,1975,51.143
estimates,4,1976,51.028
estimates,4,1977,50.916
estimates,4,1978,50.806
estimates,4,1979,50.7
estimates,4,1980,50.596
estimates,4,1981,50.493
estimates,4,1982,50.388
estimates,4,1983,50.277
estimates,4,1984,50.157
estimates,4,1985,50.022
estimates,4,1986,49.863
estimates,4,1987,49.679
estimates,4,1988,49.478
estimates,4,1989,49.269
estimates,4,1990,49.08
estimates,4,1991,48.945
estimates,4,1992,48.879
estimates,4,1993,48.882
estimates,4,1994,48.937
estimates,4,1995,49.014
estimates,4,1996,49.072
estimates,4,1997,49.067
estimates,4,1998,48.96
estimates,4,1999,48.728
estimates,4,2000,48.36
estimates,4,2001,47.86
estimates,4,2002,47.252
estimates,4,2003,46.556
estimates,4,2004,45.778
estimates,4,2005,44.91
estimates,4,2006,43.937
estimates,4,2007,42.86
estimates,4,2008,41.697
estimates,4,2009,40.474
estimates,4,2010,39.232
estimates,4,2011,38.016
estimates,4,2012,36.863
estimates,4,2013,35.797
estimates,4,2014,34.836
estimates,4,2015,33.98
medium_variant,4,2015,33.98
medium_variant,4,2016,33.214
medium_variant,4,2017,32.507
medium_variant,4,2018,31.83
medium_variant,4,2019,31.172
medium_variant,4,2020,30.528
medium_variant,4,2021,29.898
medium_variant,4,2022,29.289
medium_variant,4,2023,28.704
medium_variant,4,2024,28.143
medium_variant,4,2025,27.602
medium_variant,4,2026,27.079
medium_variant,4,2027,26.571
medium_variant,4,2028,26.076
medium_variant,4,2029,25.592
medium_variant,4,2030,25.115
medium_variant,4,2031,24.645
medium_variant,4,2032,24.183
medium_variant,4,2033,23.728
medium_variant,4,2034,23.279
medium_variant,4,2035,22.836
medium_variant,4,2036,22.399
medium_variant,4,2037,21.967
medium_variant,4,2038,21.54
medium_variant,4,2039,21.12
medium_variant,4,2040,20.707
medium_variant,4,2041,20.3
medium_variant,4,2042,19.9
medium_variant,4,2043,19.509
medium_variant,4,2044,19.127
medium_variant,4,2045,18.756
medium_variant,4,2046,18.397
medium_variant,4,2047,18.05
medium_variant,4,2048,17.715
medium_variant,4,2049,17.393
medium_variant,4,2050,17.084
medium_variant,4,2051,16.788
medium_variant,4,2052,16.505
medium_variant,4,2053,16.232
medium_variant,4,2054,15.97
medium_variant,4,2055,15.717
medium_variant,4,2056,15.473
medium_variant,4,2057,15.237
medium_variant,4,2058,15.01
medium_variant,4,2059,14.789
medium_variant,4,2060,14.576
medium_variant,4,2061,14.37
medium_variant,4,2062,14.171
medium_variant,4,2063,13.98
medium_variant,4,2064,13.795
medium_variant,4,2065,13.616
medium_variant,4,2066,13.443
medium_variant,4,2067,13.276
medium_variant,4,2068,13.114
medium_variant,4,2069,12.956
medium_variant,4,2070,12.803
medium_variant,4,2071,12.654
medium_variant,4,2072,12.51
medium_variant,4,2073,12.371
medium_variant,4,2074,12.237
medium_variant,4,2075,12.108
medium_variant,4,2076,11.984
medium_variant,4,2077,11.866
medium_variant,4,2078,11.753
medium_variant,4,2079,11.646
medium_variant,4,2080,11.544
medium_variant,4,2081,11.448
medium_variant,4,2082,11.358
medium_variant,4,2083,11.272
medium_variant,4,2084,11.191
medium_variant,4,2085,11.114
medium_variant,4,2086,11.04
medium_variant,4,2087,10.97
medium_variant,4,2088,10.903
medium_variant,4,2089,10.838
medium_variant,4,2090,10.776
medium_variant,4,2091,10.716
medium_variant,4,2092,10.658
medium_variant,4,2093,10.602
medium_variant,4,2094,10.549
medium_variant,4,2095,10.498
medium_variant,4,2096,10.449
medium_variant,4,2097,10.403
medium_variant,4,2098,10.359
medium_variant,4,2099,10.318
