country,variant,freq,year,meanageforchildbearing
356,estimates,5yearly,1950,29.554
356,estimates,5yearly,1955,29.554
356,estimates,5yearly,1960,29.535
356,estimates,5yearly,1965,29.268
356,estimates,5yearly,1970,28.746
356,estimates,5yearly,1975,28.233
356,estimates,5yearly,1980,27.753
356,estimates,5yearly,1985,27.281
356,estimates,5yearly,1990,26.966
356,estimates,5yearly,1995,26.894
356,estimates,5yearly,2000,26.82
356,estimates,5yearly,2005,26.649
356,estimates,5yearly,2010,26.597
356,medium_variant,5yearly,2015,26.523
356,medium_variant,5yearly,2020,26.514
356,medium_variant,5yearly,2025,26.574
356,medium_variant,5yearly,2030,26.696
356,medium_variant,5yearly,2035,26.861
356,medium_variant,5yearly,2040,27.053
356,medium_variant,5yearly,2045,27.264
356,medium_variant,5yearly,2050,27.489
356,medium_variant,5yearly,2055,27.72
356,medium_variant,5yearly,2060,27.954
356,medium_variant,5yearly,2065,28.188
356,medium_variant,5yearly,2070,28.42
356,medium_variant,5yearly,2075,28.648
356,medium_variant,5yearly,2080,28.869
356,medium_variant,5yearly,2085,29.086
356,medium_variant,5yearly,2090,29.3
356,medium_variant,5yearly,2095,29.508
356,estimates,5yearly,Regi,India
356,medium_variant,5yearly,Regi,India
